Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"Blue Bird Coach Lines, Inc.
		dba Coach USA of Western New York
		1415 Blue Bird Drive
North Tonawanda, NY  14120

County:		Niagara | WIB: NIAGARA  | Region: WESTERN REGION

Contact:		Lynn McCarthy				

Phone: 716-696-5509

Business Type: 	Transportation

Number Affected:     122

Total Employees:	      122

Layoff Date:	10/31/2005	

Closing Date:	10/31/2005	

Reason for Dislocation:	Economic

ERNUM:  41-50181			

Union:	1342, Amalgamated Transit Union

Classification: 	Plant Closing","Transportation

Number Affected:     122

Total Employees:	      122

Layoff Date:	10/31/2005	

Closing Date:	10/31/2005	

Reason for Dislocation:	Economic

ERNUM:  41-50181			

Union:	1342, Amalgamated Transit Union

Classification: 	Plant Closing","Niagara | WIB: NIAGARA  | Region: WESTERN REGION

Contact:		Lynn McCarthy				

Phone: 716-696-5509

Business Type: 	Transportation

Number Affected:     122

Total Employees:	      122

Layoff Date:	10/31/2005	

Closing Date:	10/31/2005	

Reason for Dislocation:	Economic

ERNUM:  41-50181			

Union:	1342, Amalgamated Transit Union

Classification: 	Plant Closing","122

Layoff Date:	10/31/2005	

Closing Date:	10/31/2005	

Reason for Dislocation:	Economic

ERNUM:  41-50181			

Union:	1342, Amalgamated Transit Union

Classification: 	Plant Closing","122

Total Employees:	      122

Layoff Date:	10/31/2005	

Closing Date:	10/31/2005	

Reason for Dislocation:	Economic

ERNUM:  41-50181			

Union:	1342, Amalgamated Transit Union

Classification: 	Plant Closing",,"10/31/2005	

Closing Date:	10/31/2005	

Reason for Dislocation:	Economic

ERNUM:  41-50181			

Union:	1342, Amalgamated Transit Union

Classification: 	Plant Closing","10/31/2005	

Reason for Dislocation:	Economic

ERNUM:  41-50181			

Union:	1342, Amalgamated Transit Union

Classification: 	Plant Closing","Economic

ERNUM:  41-50181			

Union:	1342, Amalgamated Transit Union

Classification: 	Plant Closing",Plant Closing,"Plant Closing
	
Company:	Blue Bird Coach Lines, Inc.
		dba Coach USA of Western New York
		1415 Blue Bird Drive
North Tonawanda, NY  14120

County:		Niagara | WIB: NIAGARA  | Region: WESTERN REGION

Contact:		Lynn McCarthy				

Phone: 716-696-5509

Business Type: 	Transportation

Number Affected:     122

Total Employees:	      122

Layoff Date:	10/31/2005	

Closing Date:	10/31/2005	

Reason for Dislocation:	Economic

ERNUM:  41-50181			

Union:	1342, Amalgamated Transit Union

Classification: 	Plant Closing","1342, Amalgamated Transit Union

Classification: 	Plant Closing","Lynn McCarthy				

Phone: 716-696-5509

Business Type: 	Transportation

Number Affected:     122

Total Employees:	      122

Layoff Date:	10/31/2005	

Closing Date:	10/31/2005	

Reason for Dislocation:	Economic

ERNUM:  41-50181			

Union:	1342, Amalgamated Transit Union

Classification: 	Plant Closing","716-696-5509

Business Type: 	Transportation

Number Affected:     122

Total Employees:	      122

Layoff Date:	10/31/2005	

Closing Date:	10/31/2005	

Reason for Dislocation:	Economic

ERNUM:  41-50181			

Union:	1342, Amalgamated Transit Union

Classification: 	Plant Closing",1219
"Avanex Corporation
		21 Lynn Morse Drive
Painted Post, NY  14870

County:		Steuben | WIB: CSS  | Region: SOUTHERN TIER

Contact:		Stacie L. VanSkiver				

Phone: 607-248-9132

Business Type: 	fiber-optic communications

Number Affected:         28

Total Employees:	        144 (as of 9/2/05)

Layoff Date:   10/28/2005 (They anticipate layoffs to occur between October 28 and December 30, 2005).	

Reason for Dislocation:	Economic

ERNUM:    46-63438			

Union:	United Steel Workers of America AFL-CIO, Local Union #1000 (13 of the 28 affected are union members).

Classification: 	Other (layoff) 


Note:   Avanex has previous WARN notice, Control # 2004-W088.","fiber-optic communications

Number Affected:         28

Total Employees:	        144 (as of 9/2/05)

Layoff Date:   10/28/2005 (They anticipate layoffs to occur between October 28 and December 30, 2005).	

Reason for Dislocation:	Economic

ERNUM:    46-63438			

Union:	United Steel Workers of America AFL-CIO, Local Union #1000 (13 of the 28 affected are union members).

Classification: 	Other (layoff) 


Note:   Avanex has previous WARN notice, Control # 2004-W088.","Steuben | WIB: CSS  | Region: SOUTHERN TIER

Contact:		Stacie L. VanSkiver				

Phone: 607-248-9132

Business Type: 	fiber-optic communications

Number Affected:         28

Total Employees:	        144 (as of 9/2/05)

Layoff Date:   10/28/2005 (They anticipate layoffs to occur between October 28 and December 30, 2005).	

Reason for Dislocation:	Economic

ERNUM:    46-63438			

Union:	United Steel Workers of America AFL-CIO, Local Union #1000 (13 of the 28 affected are union members).

Classification: 	Other (layoff) 


Note:   Avanex has previous WARN notice, Control # 2004-W088.","144 (as of 9/2/05)

Layoff Date:   10/28/2005 (They anticipate layoffs to occur between October 28 and December 30, 2005).	

Reason for Dislocation:	Economic

ERNUM:    46-63438			

Union:	United Steel Workers of America AFL-CIO, Local Union #1000 (13 of the 28 affected are union members).

Classification: 	Other (layoff) 


Note:   Avanex has previous WARN notice, Control # 2004-W088.","28

Total Employees:	        144 (as of 9/2/05)

Layoff Date:   10/28/2005 (They anticipate layoffs to occur between October 28 and December 30, 2005).	

Reason for Dislocation:	Economic

ERNUM:    46-63438			

Union:	United Steel Workers of America AFL-CIO, Local Union #1000 (13 of the 28 affected are union members).

Classification: 	Other (layoff) 


Note:   Avanex has previous WARN notice, Control # 2004-W088.",,"10/28/2005 (They anticipate layoffs to occur between October 28 and December 30, 2005).	

Reason for Dislocation:	Economic

ERNUM:    46-63438			

Union:	United Steel Workers of America AFL-CIO, Local Union #1000 (13 of the 28 affected are union members).

Classification: 	Other (layoff) 


Note:   Avanex has previous WARN notice, Control # 2004-W088.",,"Economic

ERNUM:    46-63438			

Union:	United Steel Workers of America AFL-CIO, Local Union #1000 (13 of the 28 affected are union members).

Classification: 	Other (layoff) 


Note:   Avanex has previous WARN notice, Control # 2004-W088.","Other (layoff) 


Note:   Avanex has previous WARN notice, Control # 2004-W088.","Restructuring

Company:	Avanex Corporation
		21 Lynn Morse Drive
Painted Post, NY  14870

County:		Steuben | WIB: CSS  | Region: SOUTHERN TIER

Contact:		Stacie L. VanSkiver				

Phone: 607-248-9132

Business Type: 	fiber-optic communications

Number Affected:         28

Total Employees:	        144 (as of 9/2/05)

Layoff Date:   10/28/2005 (They anticipate layoffs to occur between October 28 and December 30, 2005).	

Reason for Dislocation:	Economic

ERNUM:    46-63438			

Union:	United Steel Workers of America AFL-CIO, Local Union #1000 (13 of the 28 affected are union members).

Classification: 	Other (layoff) 


Note:   Avanex has previous WARN notice, Control # 2004-W088.","United Steel Workers of America AFL-CIO, Local Union #1000 (13 of the 28 affected are union members).

Classification: 	Other (layoff) 


Note:   Avanex has previous WARN notice, Control # 2004-W088.","Stacie L. VanSkiver				

Phone: 607-248-9132

Business Type: 	fiber-optic communications

Number Affected:         28

Total Employees:	        144 (as of 9/2/05)

Layoff Date:   10/28/2005 (They anticipate layoffs to occur between October 28 and December 30, 2005).	

Reason for Dislocation:	Economic

ERNUM:    46-63438			

Union:	United Steel Workers of America AFL-CIO, Local Union #1000 (13 of the 28 affected are union members).

Classification: 	Other (layoff) 


Note:   Avanex has previous WARN notice, Control # 2004-W088.","607-248-9132

Business Type: 	fiber-optic communications

Number Affected:         28

Total Employees:	        144 (as of 9/2/05)

Layoff Date:   10/28/2005 (They anticipate layoffs to occur between October 28 and December 30, 2005).	

Reason for Dislocation:	Economic

ERNUM:    46-63438			

Union:	United Steel Workers of America AFL-CIO, Local Union #1000 (13 of the 28 affected are union members).

Classification: 	Other (layoff) 


Note:   Avanex has previous WARN notice, Control # 2004-W088.",1220
"Tarkett, Inc. & Vails Gate Mfg LLC (collectively, “Tarkett”)",Hard surface floor covering,Orange County | WIB: ORANGE | Region: HUDSON VALLEY,164,164,9/13/2005,11/7/2005,11/14/2005,Economic,Plant Closing,Economic,Teamsters Local 445,"Freida Moore, VP, HR",( 713) 344-2681,1222
"Meridian Automotive Systems, Inc.
	      203 North Street
                    Canandaigua, NY  14424

County:	      Ontario | WIB: FINGER LAKES  | Region: FINGER LAKES

Contact:	      Dick Van Manen, General Manager				

Phone:   (585) 396-7075

Business Type: 	Automotive

Number Affected:    85 (includes both union and non-union employees)

Total Employees:	    ---	

Layoff  Date:  ---		

Closing Date:  (reduction in operations to occur in 7 phases starting on or about 11/15/05 and ending around mid-January 2006.  This is based on present information and could move 14 days at a later time).		
Reason for Dislocation:	Plant closing due to significant reduction in sales

Union:	UAW Local 3034

Classification:   Plant Closing","Automotive

Number Affected:    85 (includes both union and non-union employees)

Total Employees:	    ---	

Layoff  Date:  ---		

Closing Date:  (reduction in operations to occur in 7 phases starting on or about 11/15/05 and ending around mid-January 2006.  This is based on present information and could move 14 days at a later time).		
Reason for Dislocation:	Plant closing due to significant reduction in sales

Union:	UAW Local 3034

Classification:   Plant Closing","Ontario | WIB: FINGER LAKES  | Region: FINGER LAKES

Contact:	      Dick Van Manen, General Manager				

Phone:   (585) 396-7075

Business Type: 	Automotive

Number Affected:    85 (includes both union and non-union employees)

Total Employees:	    ---	

Layoff  Date:  ---		

Closing Date:  (reduction in operations to occur in 7 phases starting on or about 11/15/05 and ending around mid-January 2006.  This is based on present information and could move 14 days at a later time).		
Reason for Dislocation:	Plant closing due to significant reduction in sales

Union:	UAW Local 3034

Classification:   Plant Closing","---	

Layoff  Date:  ---		

Closing Date:  (reduction in operations to occur in 7 phases starting on or about 11/15/05 and ending around mid-January 2006.  This is based on present information and could move 14 days at a later time).		
Reason for Dislocation:	Plant closing due to significant reduction in sales

Union:	UAW Local 3034

Classification:   Plant Closing","85 (includes both union and non-union employees)

Total Employees:	    ---	

Layoff  Date:  ---		

Closing Date:  (reduction in operations to occur in 7 phases starting on or about 11/15/05 and ending around mid-January 2006.  This is based on present information and could move 14 days at a later time).		
Reason for Dislocation:	Plant closing due to significant reduction in sales

Union:	UAW Local 3034

Classification:   Plant Closing",,,"(reduction in operations to occur in 7 phases starting on or about 11/15/05 and ending around mid-January 2006.  This is based on present information and could move 14 days at a later time).		
Reason for Dislocation:	Plant closing due to significant reduction in sales

Union:	UAW Local 3034

Classification:   Plant Closing","Plant closing due to significant reduction in sales

Union:	UAW Local 3034

Classification:   Plant Closing",Plant Closing,"Plant closing

Company:    Meridian Automotive Systems, Inc.
	      203 North Street
                    Canandaigua, NY  14424

County:	      Ontario | WIB: FINGER LAKES  | Region: FINGER LAKES

Contact:	      Dick Van Manen, General Manager				

Phone:   (585) 396-7075

Business Type: 	Automotive

Number Affected:    85 (includes both union and non-union employees)

Total Employees:	    ---	

Layoff  Date:  ---		

Closing Date:  (reduction in operations to occur in 7 phases starting on or about 11/15/05 and ending around mid-January 2006.  This is based on present information and could move 14 days at a later time).		
Reason for Dislocation:	Plant closing due to significant reduction in sales

Union:	UAW Local 3034

Classification:   Plant Closing","UAW Local 3034

Classification:   Plant Closing","Dick Van Manen, General Manager				

Phone:   (585) 396-7075

Business Type: 	Automotive

Number Affected:    85 (includes both union and non-union employees)

Total Employees:	    ---	

Layoff  Date:  ---		

Closing Date:  (reduction in operations to occur in 7 phases starting on or about 11/15/05 and ending around mid-January 2006.  This is based on present information and could move 14 days at a later time).		
Reason for Dislocation:	Plant closing due to significant reduction in sales

Union:	UAW Local 3034

Classification:   Plant Closing","(585) 396-7075

Business Type: 	Automotive

Number Affected:    85 (includes both union and non-union employees)

Total Employees:	    ---	

Layoff  Date:  ---		

Closing Date:  (reduction in operations to occur in 7 phases starting on or about 11/15/05 and ending around mid-January 2006.  This is based on present information and could move 14 days at a later time).		
Reason for Dislocation:	Plant closing due to significant reduction in sales

Union:	UAW Local 3034

Classification:   Plant Closing",1224
Coudert Brothers LLP,Law firm,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,----,58,9/19/2005,"Layoffs are expected to occur on or about November 17, 2005 and are expected to be permanent.",,Economic,Other,Layoff,None,"Patricia Kane, Executive Director",( 212) 626-4559,1226
Sheraton Russell Hotel,Hotel,New York City | WIB: NEW YORK CITY | Region: NEW YORK CITY,74,74,9/29/2005,11/30/2005,11/30/2005,Economic,Closing,Plant Closing,"New York Hotel & Motel Trades Council, AFL-CIO (approximately 66 of the affected employees are represented by the labor organization).","Thomas J. Mituzas, Director of Human Resources",( 212) 621-8596,1231
Interstate Brands Corporation,Food Distribution,Albany |WIB: CAPITAL DISTRICT | Region: CAPITAL DISTRICT,---,6,10/11/2005,12/4/2005,---,Economic,Other,Anticipated Layoff,IBT Local 182,"Rick Finch, Director, HR Field Operations",(913) 905-4959,1234
"Buffalo & Erie County Workforce Development Consortium, Inc. (YO Buffalo)",Youth Opportunity Program (YO Buffalo),Erie | WIB: ERIE  | Region: WESTERN REGION,35,7,10/11/2005,This layoff is expected to begin 12/31/05 with all layoffs completed by 3/31/06.,-----,Federal funding that has sustained the YO Program will cease as of 12/31/05.,Other,Layoff,-----,"Ronald Baia, Administrative Director",(716) 819-9845,1235
Interstate Brands Corporation,Food Distribution,"Suffolk | WIB: Suffolk | Region: Long Island
		Bronx / WIB: NYC / Region:  NYC
		Kings / WIB: NYC / Region:  NYC
		Westchester / WIB: Westchester / Region:  Hudson   Valley
		Nassau / WIB:  Nassau / Region:  Long Island,br>
		Queens / WIB: NYC / Region:  NYC
		Orange / WIB: Orange / Region: Hudson Valley
Contact: Sharon Corrente, HR Manager
Phone: (718) 526-3184
Business Type: Food Distribution
Number Affected: 7 (IBT 550) 
Total Employees:  -----
Layoff Date: 11/12/2005 
Closing Date: ------ 
Reason for Dislocation: Economic
ERNUM: 47-51712 
Union: IBT 550 & BCTGM 50p>
Classification: Other

Other Sites Affected:
2005-W029:  3505 Conner Street, Bronx, NY 10475 (IBT 550 3 affected)
2005-W030:  1505 Albany Avenue, Brooklyn, NY 11234 (IBT 550 12 affected)
2005-W031:  CLOSING:  680 Meeker Avenue, Brooklyn, NY 11222 (IBT 550 67 affected & BCTGM 50 6 affected)
2005-W032:  125 South Central Avenue, Elmsford, NY 10523 (IBT 550 13 affected)
2005-W033:  569 Broadhollow Road, Farmingdale, NY 11748 (0 affected)
2005-W034:  890 Oyster Bay Road, Hicksville, NY 11801 (0 affected)
2005-W035:  168-23 Douglas Avenue, Jamaica, NY 11433 (IBT 550 2 affected)
2005-W036:  1457 Bracken Road, Montgomery, NY 12549 (IBT 550 7 affected & BCTGM 50 1 affected)
2005-W037:  89-18 Atlantic Avenue, Ozone Park, NY 11418 (0 affected)
2005-W038:  60-06 37th Avenue, Woodside, NY 11377 (BCTGM 1 affected)",-----,7 (IBT 550),10/12/2005,11/12/2005,------,Economic,Other,Layoff,"IBT 550 & BCTGM 50p>
Classification: Other

Other Sites Affected:
2005-W029:  3505 Conner Street, Bronx, NY 10475 (IBT 550 3 affected)
2005-W030:  1505 Albany Avenue, Brooklyn, NY 11234 (IBT 550 12 affected)
2005-W031:  CLOSING:  680 Meeker Avenue, Brooklyn, NY 11222 (IBT 550 67 affected & BCTGM 50 6 affected)
2005-W032:  125 South Central Avenue, Elmsford, NY 10523 (IBT 550 13 affected)
2005-W033:  569 Broadhollow Road, Farmingdale, NY 11748 (0 affected)
2005-W034:  890 Oyster Bay Road, Hicksville, NY 11801 (0 affected)
2005-W035:  168-23 Douglas Avenue, Jamaica, NY 11433 (IBT 550 2 affected)
2005-W036:  1457 Bracken Road, Montgomery, NY 12549 (IBT 550 7 affected & BCTGM 50 1 affected)
2005-W037:  89-18 Atlantic Avenue, Ozone Park, NY 11418 (0 affected)
2005-W038:  60-06 37th Avenue, Woodside, NY 11377 (BCTGM 1 affected)","Sharon Corrente, HR Manager",(718) 526-3184,1237
"Northwest Airlines, Inc.",Airport,Queens | WIB: NEW YORK CITY | Region: NEW YORK CITY,81,81 (76 union-represented employees and 5 non-union represented employees),10/21/2005,12/18/2005,12/18/2005,Economic,Closing,Permanently closing Cargo Operations,International Association of Machinists and Aerospace Workers ( IAM),"Melissa A. Seppings, Corporate Counsel",( 612) 727-4497,1242
Chase-Pitkin,Home & Garden,Chemung | WIB: CSS | Region: Southern Tier,122,122 (32 full-time and 90 part-time employees affected),10/21/2005,12/17/2005,1/1/2006,Economic,Closing,Company closing,-------,"Peggy Riley, Director of HR & Employee Development",( 585) 427-8100 ext. 4712,1243
Central Parking System/Allright Parking,Parking and Transportation services,Erie | WIB: Erie | Region: Western Region,----,45,10/27/2005,11/30/2005,-----,Sale /economic,Closing,Plant Closing,Service Employee International Union Local 200 (Certain employees in the Syracuse location only are union members).,Misty Johnson Oratokhai,( 202) 496-4200 extension 141,1246
"Sodexho, Inc.",Food & Nutritional Services,Onondaga | WIB: ONONDAGA | Region: CENTRAL REGION,147,147 (93 union/54 non-union),10/28/05,12/31/05,12/31/05,Economic,Closing,Facility closing,NP,"Tim McCarthy, District Manager",( 315) 487-5908,1247
"Sodexho, Inc.",Food & Nutritional Services,Onondaga | WIB: ONONDAGA | Region: CENTRAL REGION,147,147 (93 union/54 non-union),10/28/05,12/31/05,12/31/05,Economic,Closing,Facility closing,NP,"Tim McCarthy, District Manager",( 315) 487-5908,1248
Astoria,Mortgage Servicing business,Nassau | WIB: OYSTER BAY | Region: LONG ISLAND,-----,72,10/31/2005,12/31/2005,-----,Economic,Mass Layoff,Mass Layoff,None of the affected employees are represented by a union.,"Gary Zimbalatti, Senior Manager",( 516) 327-7624,1249
Pius XII Youth and Family Services,Social Services,Orange | WIB: ORANGE | Region: HUDSON VALLEY,-----,6,10/31/2005,12/31/2005,12/31/2005,Economic,Plant Closing,Plant Closing,None of the affected employees are represented by a union.,"John Mancuso, Executive Director",( 718) 561-2073 ext. 303,1250
"Stratcor, Inc.",Vanadium halides production,Niagara | WIB: NIAGARA | Region: WESTERN REGION,17,17,10/31/2005,12/31/2005,12/31/2005,Plant consolidation,Other,Plant Closing,United Steelworkers Local 1-0250,"Mr. R. D. Legg, Plant Manager",( 501) 262-4045 ext. 254,1251
"Wine Merchants of Buffalo, Ltd.",distribution facility,Erie | WIB: Erie | Region: Western Region,34,34,11/1/2005,L ayoffs will commence on 12/30/05 and are expected to occur over a period of several months.,-----,Economic,Other,Plant Closing,Teamsters Local Union 375,Robert Falter,( 315) 652-8681,1253
"Kraft Foods Global, Inc.",branded foods and beverages,Westchester | WIB: WESTCH/PTNM | Region: HUDSON VALLEY,350,50,11/1/2005,Layoffs are expected to commence 12/30/05 and end around 6/30/06.,-----,Relocation,Layoff,Layoff,-----,"Lisa Fedorchak, Sr. Director, HR",NP,1254
"Genesee Valley Group Health Assoc., Inc. dba Lifetime Health Medical Group",Primary health care services,Oswego | WIB: OSWEGO | Region: CENTRAL REGION,62,62,11/1/2005,Layoffs will occur within the 17-day period commencing 12/17/05,------,Economic,Closing,Plant Closing,The affected employees are not represented by a union and have no bumping rights.,"Deborah Carlascio, Director of Operations",( 585) 336-4841,1255
"Union Bank of California  International
   40 Wall Street, 23rd Floor
  New York, NY 10005",Banking,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,105,105,11/8/2005,"Layoffs are  expected to commence on or about 12/30/05, and continue on a rolling basis  through approximately 6/30/06.",6/30/2006,Sale of certain Bank assets,,Plant  Closing,"None of the affected employees are  represented by unions, and no bumping rights exist.","Pinkie Laye
   Senior Vice President
   Manager, Corporate Employee Relations",(415) 765-2373,1261
"Arrow Electronics, Inc.
   50 Marcus Drive
  Melville, NY 11747",Electronics,Suffolk | WIB: SUFFOLK | Region: LONG ISLAND,-----,37,11/10/2005,"Terminations will commence on January 20, 2006 with  additional employment separations occurring in subsequent months.",-----,Economic,,"Plant  Unit Closing (Supplier Services, MARCOM and AssureNET Group operations)",No union represents the affected employees.,"Felicia Williams, Human Resources",(303) 824-4185,1262
"Chase-Pitkin
   3131 Winton    Road South
  Henrietta, NY 14623",Home & Garden,Monroe | WIB: MONROE | Region: FINGER LAKES,139,139 (108 full-time & 31 part-time),11/15/2005,1/23/2006,3/31/2006,Economic,,Plant  Closing,(Bumping rights do not exist.),"Peggy Riley, Dir. of HR & Employee Development",(585) 427-8100,1265
"The Bon Ton Department Store
   3649 Erie    Boulevard East
  Dewitt, NY 13214",Department Store,Onondaga | WIB: ONONDAGA | Region: CENTRAL  REGION,67,67,11/15/2005,1/21/2006,1/28/2006,Economic,Closing,Plant  Closing,(There will be no bumping rights for  employees being displaced and there will be no jobs remaining for these  employees to bump into.),"Mr. John Farrell, Sr. Vice-President of Stores",(717) 751-3019,1266
"Empire Beef Co., Inc.
  171 Weidner Road
  Rochester, NY  14624",Wholesale full line food distrinbution,Monroe | WIB: MONROE  | Region: FINGER LAKES,250,105,11/17/2005,2/13/2006,--------,Relocation of distribution services,Layoff,Mass Layoff,IBT and UFCW,William R. Fehr,(585) 235-7350,1268
"The Bon Ton Department Store
   5 Galleria    Drive
  Cheektowaga, NY 14225",Department Store,Erie | WIB: ERIE | Region: WESTERN  REGION,88,88,11/18/2005,1/21/2006,1/28/2006,Economic,,Plant  Closing,(There will be no bumping rights for  employees being displaced and there will be no jobs remaining for these  employees to bump into.),"Mr. John Farrell, Sr. Vice-President of Stores",(717) 751-3019,1270
"Episcopal Residential Health Care Facility, Inc., Episcopal Community Healthcare, Inc.
  & Episcopal Church Home and Affiliates, Inc.
  24 Rhode Island Street
  Buffalo, NY  14213","Nursing facility, adult day healthcare & long term home health care",Erie | WIB: ERIE  | Region: WESTERN REGION,360,360,11/21/2005,1/16/2006,1/30/2006,Economic,Closing,Plant Closing,-----,"Edward C. Weeks, President & CEO",(716) 929-5801,1271
"Tops Markets, LLC
   50 Kellogg Road
  New Hartford, NY",Grocery Store,Oneida  | WIB: HMO | Region: CENTRAL  REGION,99,99 (95 union  & 4 non-union),11/22/2005,1/17/2006,1/31/2006,Economic,Closing,Plant  Closing,"UFCW, Local  One",John P. Barrett,(716) 635-5949,1273
"Wyeth Pharmaceuticals
   64 Maple Street
  Rouses Point, NY 12979",Pharmaceuticals,Clinton  | WIB: ACCESS | Region: CAPITAL  DISTRICT,1150,1150,11/28/2005,62  employees will be included in the first group of permanent separations  effective 1/20/06.,12/31/2008,Economic,,Plant  Closing,Local 95c  International Chemical Workers Union/UFCW,"Mr. Michel Danis, Director, Human Resources",(518) 297-1223,1275
"U.S. Foodservice SQP Division (the ""Company”)
   602 Potential    Parkway
  Scotia, NY 12302",Food paper and packaging,Schenectady  | WIB: CAPITAL DISTRICT | Region: CAPITAL  DISTRICT,118,118,12/1/2005,1/31/2006,2/14/2006,Economic,,Plant  Closing,The affected employees are not represented  by a union.,"Brian Rogers, Manager of Employee Relations
   222 Otrobando Avenue
   Norwich,   CT 06360",(860) 425-3156,1277
"TD Waterhouse Group, Inc.
   100 Wall Street
  New York, NY 10005",Brokerage services,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,-----,4,12/6/2005,"Layoffs are expected to occur between January 31, 2006  and December 31, 2006.",-----,"Sold to Ameritrade, forming a new entity TD Ameritrade",Layoff,Layoff,There are no bumping rights.,"Jessica Bednarovsky, First Vice President, HR",(212) 908-7424,1278
"Chase-Pitkin Home & Garden
    6528 4th  Section Road
   Brockport, NY",Home & Garden,"Ontario,  Wayne, and Monroe | WIB: Ontario/Seneca/Wayne/Yates  & Monroe/Rochester Region: Finger Lakes 
    Onondaga  / WIB: Syracuse/Onondaga / Region: Central Region",131,131(20 FT & 111 PT),12/14/2005,2/16/2006,3/31/2006,Economic,Closing,Plant  Closing,(Bumping rights do not exist.),"Peggy  Riley, Director of HR & Employee Development",(585) 427-8100,1281
"Weyerhaeuser
   365 Upper    Oakwood Avenue
  Elmira Heights, NY 14903",Containerboard Packaging Division,Chemung | WIB: CSS | Region: SOUTHERN  TIER,83,83,12/29/2005,4/8/2006,4/21/2006,Economic,,Plant  Closing,"Local 1337 of the International Union United  Automobile, Aerospace and Agricultural Implement Workers of America","Jim Hoag, Area General Manager",(585) 581-6001,1289
"Valeo Electrical Systems, Inc.
   1555 Lyell    Avenue
  Rochester, NY 14606",Wiper systems,Monroe | WIB: MONROE | Region: FINGER LAKES,625,625,12/29/2005,"2/20/2006  (Layoffs will begin between 2/20/06 and 3/6/06, and will end in July or  August 2008).",7/31/2008,Economic,,Plant  Closing,"Local 509,  IUE-CWA","David L. Schweinfurth, HR Manager",(585) 277-3489,1290
"Swagelok Biopharm Services Co.
   107-111 Goundry    Street
  North Tonawanda, NY 14120",Production of stainless steel fittings,Niagara | WIB: NIAGARA | Region: WESTERN  REGION,87 (includes 76    Industrial Drive location).,87 (includes 76    Industrial Drive location).,12/30/2005,4/15/2006,4/15/2006,Relocation,Closing,Plant  Closing,"These are  nonunion facilities; therefore, there are no bumping rights, nor is there a  union representing the employees.","David A. Morris, Human Resources",(440) 478-2934,1291
