Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"Cooper Lighting, LLC100 Andrews RoadHicksville, NY 11801","Commercial Lighting, Commercial Lighting Design",Oyster Bay | WIB Name: OYSTER BAY| Region: Mid-Hudson Region,106,26,3/2/2012Amended 7/17/2012,Layoffs to occur between 6/1/2012 and 12/31/2012,-----,Economic,Plant Layoff,Plant Layoff,International Brotherhood of Electrical Workers Local 3,Phil Schaefer,(516) 470-1001,3742
"Eastman KodakKodak Research Labs1999 Lake AvenueRochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,5,7/9/2012,9/26/2012,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,3740
,Medical Center,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,2,1/4/2012 Amended 7/5/2012,Separations will occur during a 14-day period starting on 3/26/2012. Layoff postponed to occur on 8/29/2012 or later.,TBD,Economic,Plant Closing,Plant Closing,"1199 Service Employees International Union. There may be bumping rights with respect to the affected bargaining units initially selected for separation to retain employment. Due to the closure of these facilities, only limited bumping options will be made.","Steven R. Korf, Chief Financial Officer",(212) 356-4415,3739
,Airlines-Administrative Services Unit,Queens | WIB Name: NEW YORK CITY| Region: New York City,-----,39,7/2/2012,9/30/2012,-----,"Relocation of services Peachtree City, Georgia to Tampa, Florida",Plant Unit Closing,Plant Unit Closing,There is no union that represents the affected employees. There are no bumping rights for non-union employees.,"Cheryl Hiles, VP of Human Resources",(770) 632-8201,3736
,Grocery Store,Greene | WIB Name: COLUMBIA/GREENE| Region: Capital Region,61,61,7/2/2012,-----,9/29/2012,Economic,Plant Closing,Plant Closing,United Food & Commercial Workers Union,"Ellsworth Slater,/Owner Operator",(518) 622-9953,3735
,Home Health Care Agency,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,60,60,6/30/2012,-----,9/30/2012,Sale of certain company assets,Plant Closing,Plant Closing,Bumping rights do not exist.,Thomas W. Bonfiglio,(585) 530-1229,3733
,Hotel,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,21,6/29/2012,8/27/2012,------,Company Restructuring,Plant Layoff,Plant Layoff,"Hotel & Motel Trades Council, AFL-CIO UNITE HERE","Frank Cosentino, General Manager",(212) 887-9400,3732
,Restaurant,New York | WIB Name: NEW YORK CITY| Region: New York City,38,38,6/29/2012,-----,8/27/2012,Company Restructuring,Plant Closing,Plant Closing,"Hotel & Motel Trades Council, AFL-CIO UNITE HERE","Frank Cosentino, General Manager",(212) 887-9400,3731
,Medical Center,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,4,6/29/2012,9/30/2012,TBD,Economic,Plant Closing,Plant Closing,"1199 Service Employees International Union. There may be bumping rights with respect to the affected bargaining units initially selected for separation to retain employment. Due to the closure of these facilities, only limited bumping options will be made.","Steven R. Korf, Chief Financial Officer",(212) 356-4415,3730
,Hotel,New York | WIB Name: NEW YORK CITY| Region: New York City,55,55,11/14/2011 Amended 6/27/2012,----,"2/11/2012 The representative for this hotel, Sterling Brown, has indicated the hotel has plans to reopen in less than 6 months.",Major renovations to the hotel.,Temporary Plant Closing,Temporary Plant Closing,"AFL-CIO, UNITE HERE",Sterling Brown,(212) 726-9548,3729
,Airlines,Queens | WIB Name: NEW YORK CITY| Region: New York City,-----,1,6/28/2012,on or around 8/24/2012,-----,Company Restructuring,Plant Layoff,Plant Layoff,"Terms of reduction will be governed by the company’s in Reduction in Force policy for the workgroup, as well as AA corporate Policy, including the seniority Lists and any provisions regarding “bumping rights”.","Tiffany Schlidge, Manager- Talent Services",(817) 963-7684,3728
"Disney Publishing Worldwide44 South BroadwayWhite Plains, NY 10601",Publishing,Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson RegionNew York/ WIB Name: NEW YORK CITY/ Region: New York Region,83,83,6/20/2012Amended 6/26/2012,-----,9/30/2012,Relocation to Glendale CA,Plant Closing,Plant Closing,"None of the affected workers are represented by a union or other labor organization, nor are they entitled to bumping rights.","Judy Agay, Director of Human Resources",(914) 288-4150,3726
"Sodexo, Inc. @ New York Chiropractic College2360 State Route 89Seneca Falls, NY 13148",Food Service,Seneca | WIB Name: FINGER LAKES| Region: Finger Lakes Region,25,25,6/7/2012Amended 6/25/2012,-----,8/10/2012,Loss of Contract,Plant Closing,Plant Closing,Bumping rights do not exist.,"Paul Kerns, District Manager, Sodexo Campus Services",(781) 902-7449,3725
,Food Service,Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,26,26,6/22/2012,-----,8/17/2012,Loss of Contract,Plant Closing,Plant Closing,N/A,"Phillip Perry, District Manager",(Josette Pierre-Louis) (781) 902-7449,3724
,Medical Device Manufacturing,Erie | WIB Name: ERIE| Region: Western Region,11,11,6/22/2012,on a rolling bases beginning on 9/21/2012 and ending on 12/31/2012 for both sites,9/30/2012,Economic,Plant Closing,Plant Closing,There are no bumping rights.,"Gail A. Orffeo, Human Resources Director",(716) 662-8741,3723
,Publishing,Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,88 in both locations,88,6/20/2012,-----,9/30/2012,Relocation to Glendale CA,Plant Closing,Plant Closing,"None of the affected workers are represented by a union or other labor organization, nor are they entitled to bumping rights.","Judy Agay, Director of Human Resources",(914) 288-4150,3722
"SkillSoft Corporation/Element K Corporation500 Canal View BoulevardRochester, NYCounty: Monroe | WIB Name: MONROE| Region: Finger Lakes Region",E-learning and performance support solutions,,-----,3,4/30/2012Amended 6/21/2012,7/23/2012 2 layoffs have been postponed to occur between 10/31/2012 and 1/31/2013,-----,Business acquisition,Plant Layoff,Plant Layoff,No bumping rights and no official representation (union or otherwise).,"Greg Porto, Vice President",(603) 324-3000 Ext 3623,3721
"SkillSoft Corporation/Element K Corporation500 Canal View BoulevardRochester, NYCounty: Monroe | WIB Name: MONROE| Region: Finger Lakes Region",E-learning and performance support solutions,,-----,115,11/1/2011Amended 6/21/2012,Layoffs will be implemented in phases beginning on 1/27/2012. 2 layoffs have been postponed to occur between 10/31/2012 and 1/31/2013,-----,Business acquisition,Plant Layoff,Plant Layoff,No bumping rights and no official representation (union or otherwise).,"Greg Porto, Vice President",(603) 324-3000 Ext 3623,3720
"New Process Gear, Inc. (Division of Magna Powertrain)6600 New Venture Gear DriveEast Syracuse, NY 13057",Automotive powertrain manufacturing plant,Onondaga | WIB Name: ONONDAGA| Region: Central Region,-----,139,10/5/2011 Amended 6/21/2012,Will occur between 1/2/2012 through 1/15/2012.Layoff dates for some will be postponed to occur through 9/2/2012.,Closing date has yet to be determined.,Economic,Plant Closing,Plant Closing,UAW Local 624,"Tom Albanese, Labor Relations Manager",(315) 432-4094,3719
"Press Relay at LGA, LLC @ LaGuardia International Airport, Terminal 1LaGuardia RoadQueens, NY 13171",Retail Store Operations,New York | WIB Name: NEW YORK CITY| Region: New York City,40,40,6/20/2012Amended 6/21/2012,-----,9/15/2012,Loss of contract,Plant Closing,Plant Closing,UNITE Here Local 23,"Paul Baccardax, Director, Human Resources",(416) 863-6400 Ext 3323,3718
"Prince Telecom, LLC144 Pillings StreetBrooklyn, NY 11207",Telecommunications,Kings | WIB Name: NEW YORK CITY| Region: New York CityWestchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,81,81,6/20/2012,-----,9/16/2012,Economic,Plant Closing,Plant Closing,There are no bumping rights and employees are not represented by a union.,"Anitha Verghese, Human Resources Director",(302) 613-0949,3717
"Press Relay at LGA, LLC @ LaGuardia International Airport60 East 42nd Street, Suite 3410 New York, NY 10165",Retail Store Operations,New York | WIB Name: NEW YORK CITY| Region: New York City,40,40,6/20/2012,-----,9/15/2012,Economic,Plant Closing,Plant Closing,UNITE Here Local 23,"Paul Baccardax, Director, Human Resources",(416) 863-6400 Ext 3323,3716
"Pfizer Inc. 401 North Middletown RoadPearl River, NY 10965",Pharmaceutical Products,Rockland | WIB Name: ROCKLAND | Region: Mid-Hudson Region,-----,111 - 18 non-bargaining unit colleagues & 93 bargaining unit colleagues,6/19/2012,From September through November 2012,-----,Company Restucturing,Plant Layoff,Plant Layoff,-----,"Elaine Cunningham, Senior Director Human Resources Director, Manager & Operational Support",(845) 602-2173,3714
"L & M Bus Corp.400-440 Stanley AvenueBrooklyn, NY 11207",Transportation,Kings | WIB Name: NEW YORK CITY| Region: New York City,310,310,5/15/2012Amended 6/19/2012,-----,8/31/2012,Loss of Contract,Plant Closing,Plant Closing,"United Service Workers Union, IUJAT, Local 355",Agostino Vona,(718) 647-2988 x 125,3713
,Transportation Services,Oneida | WIB Name: HMO| Region: Mohawk Valley Region,530,497,6/18/2012,Between 9/14/2012 through 3/31/2013,-----,Economic-Ceasing production of the Orion transit bus,Plant Layoff,Plant Layoff,UAW Local 2243,"Peter Podagrosi, Manager, Human Resources",(315) 223-5236,3712
,Process Health Insurance Claim forms,Albany | WIB Name: CAPITAL DISTRICT| Region: Capital Region,72,72,6/18/2012,To commence on 9/15/2012 and continue through closing date of 12/8/2012.,12/8/2012,Economic,Plant Unit Closing,Plant Unit Closing,No bumping rights exist.,Valerie Houk,(518) 367-6838,3711
,Process Health Insurance Claim forms,Orange | WIB Name: ORANGE| Region: Mid-Hudson Region,36,36,6/18/2012,Will commence on 10/13/2012 and continue through closing on 12/8/2012,12/8/2012,Economic,Plant Unit Closing,Plant Unit Closing,No bumping rights exist.,Deidre Burdi,(745) 695-3518,3710
"Prime Bus Corp165 Wolcott StreetBrooklyn, NY 11231",Transportation Services,Kings | WIB Name: NEW YORK CITY| Region: New York City,111,111,6/14/2012,-----,8/15/2012,Loss of Contract,Plant Closing,Plant Closing,Local 1181-1061 ATU,"Anthony Maiello, General Manager",(718) 855-6050 Ext 203,3709
"Don Thomas Buses, Inc.1095 Close AvenueBronx, NY 10472",Transportation Services,Bronx | WIB Name: NEW YORK CITY| Region: New York City,121 part time and full time employees,121,6/13/2012,-----,8/31/2012,Loss of Contract with Deparment of Education,Plant Closing,Plant Closing,Local 124 R.A.I.S.E.,"Liz Gamba, President",(718) 860-1333,3708
,Religious Ministries,New York | WIB Name: NEW YORK CITY| Region: New York City,72,72,6/11/2012,-----,9/30/2012,A division of the United Methodist Church will be managing this facility.,Plant Closing,Plant Closing,"GBGM employees are unionized and therefore, provisions regarding transfer, bumping and reassignment rights to affected employees may apply.","Maureen Cleary, Human Resources Director",(212) 870-3663,3707
"Bed Bath & Beyond895 East Gate BlvdGarden City, NY 11530",Office,Hempstead | WIB Name: HEMPSTEAD| Region: Long IslandOyster Bay/,"26 (21 employees will remain with the company and have accepted offers to relocate to Corporate Office in Union, NJ)",5,6/12/2012,-----,8/31/2012,Economic,Plant Closing,Plant Closing,None of the affected employees are represented by a union and none have any “bumping” rights.,"Bill Gillooly, Vice President, Human Resources",(908) 855-2259,3706
,Photographic equipment and Supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,2,6/11/2012,8/21/2012,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,3704
,Restaurant,New York | WIB Name: NEW YORK CITY| Region: New York City,69,69,6/11/2012,-----,9/9/2012 or within 14 days thereafter,Economic,Plant Closing,Plant Closing,No affected employee is unionized.,"Anne Jollay, Senior Labor and Employment Counsel",(310) 342-5021,3703
"Eastman Kodak Company (Eastman Park)1669 Lake AvenueRochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,79,6/7/2012,8/12/2012,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,3702
"Sodexo, Inc. @ New York Chiropractic College2360 State Route 89Seneca Falls, NY 13148",Food Service,Seneca | WIB Name: FINGER LAKES| Region: Finger Lakes Region,25,25,6/7/2012,-----,9/16/2012,Loss of contract,Plant Closing,Plant Closing,Bumping rights do not exist.,"Paul Kerns, District Manager, Sodexo Campus Services",(781) 902-7449,3701
"SDA Inc. dba Strauss Auto #1072686 Atlantic AvenueBrooklyn, NY 11207",Auto Store,Kings | WIB Name: NEW YORK CITY| Region: New York CityQueens/BronxRichmond,18,18,6/5/2012,6/4/2012,8/1/2012,Economic,Plant Closing,Plant Closing,Local 888 UFCW,Joseph Catalano,(732) 390-9000 Ext 5211,3700
"77kids/American Eagle OutfittersNew York Design Center417 Fifth Avenue 8th & 9th FloorsNew York, NY 10016",Clothing design,New York | WIB Name: NEW YORK CITY| Region: New York City,45,45,6/7/2012,-----,5/18/2012,Economic,Plant Unit Closing,Plant Unit Closing,Employees are not represented by a union.,"Cornelius Bulman, Jr., VP/General Counsel",(412) 432-3373,3699
"Selby Transportation Corp.935 Garrison AvenueBronx, NY 10474",Transportation Services,Bronx | WIB Name: NEW YORK CITY| Region: New York City,-----,216,6/6/2012,8/31/2012,-----,Loss of contract with Department of Education for Pre-Kindergarten Bus Routes,Plant Layoff,Plant Layoff,No bumping rights apply.,"Stephen Selby, President",(718) 617-7141,3698
"The Bank of New York Mellon101 Barclay Street Floor 6WNew York, NY 10286",Treasury Services Operations Lockbox,New York | WIB Name: NEW YORK CITY| Region: New York City,124,124,9/30/2011Amended 6/6/2012,Layoffs will occur in stages beginning on 7/1/2011 and continuing through 8/9/2012.,5/31/2012,Economic,Plant Unit Closing,Plant Unit Closing,-----,"Gloria Kingston, Human Resources Consultant",(212) 815-3632,3696
"The Bank of New York Mellon (Treasury Services Operations Deposit Accounting Operating Unit)101 Barclay Street Floor 6WNew York, NY 10286",Treasury Services Operations Deposit Accounting Operating Unit,New York | WIB Name: NEW YORK CITY| Region: New York City,47,47,12/23/2011 Amended 6/6/2012,"Layoffs will occur in stages commencing on March 30, 2012 and continuing through August 9, 2012.",7/1/2012,Economic,Plant Unit Closing,Plant Unit Closing,The affected employees are not represented by a union.,"Janice E. Duckworth, Human Resources Manager",(412) 234-7829,3695
"St. Vincent's Services66 Boerum PlaceBrooklyn, NY 11201",Mental Health Services,Kings | WIB Name: NEW YORK CITY| Region: New York City,-----,11(part-time and full-time positions affected in all 4 locations),6/4/2012,8/31/2012,-----,Reduction of services provided,Plant Layoff,Plant Layoff,There are no bumping rights applicable.,"Mark S. Kanter, Managing Director of Human Resources",(718) 522-3700,3694
"HMS Business Services, Inc.wholly owned subsidiary of HMS Holdings Corp.401 Park Avenue SouthNew York, NY 10016",Non-bank holding company,New York | WIB Name: NEW YORK CITY| Region: New York City,86,86,6/4/2012,9/1/2012,12/31/2012,"Relocation to Irving, Texas",Plant Closing,Plant Closing,Employees do not have bumping rights.,"Sara Epperlein, Human Resources",(212) 875-5445,3693
"A & P/Pathmark Store #62742-02 Northern BlvdLong Island City, NY 11101",Grocery Store,Queens | WIB Name: NEW YORK CITY| Region: New York City,130,130,6/4/2012,-----,8/27/2012,Economic,Plant Closing,Plant Closing,UFCW Local 342 & 1245,"Derek Kinney, Vice President, Human Resources & Labor Relations",(201) 571-4018,3692
"Baumann & Sons Buses, Inc.51 Route 100Briarcliff, NY 10510",Transportation Services,Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,140,140,6/4/2012,Will commence on 6/6/2012 and continue through contract end date,6/30/2012,Loss of contract with Ossining School District,Plant Closing,Plant Closing,"USW Local 355, IUJAT, TWU Local 100","James J. Poisella, Jr, Director of Human Resources",(631) 471-4600 Ext 111,3691
"St Vincent Catholic Medical Centers of New York St. Elizabeth Ann's Health Care & Rehabilitation Center91 Tompkins AvenueNew York, NY 10304",Rehabilitation Center,Richmond | WIB Name: NEW YORK CITY| Region: New York City,553,553,6/16/2011 Amended 6/4/2012,-----,1/31/2012 Some employee separations will be postponed to occur on 6/15/2012 or later.,Sale of facility,Plant Closing,Plant Closing,No bumping rights exist.,"Steven R. Korf, Chief Financial Officer",(212) 356-4415,3690
"St. Vincent Catholic Medical Centers of New York – St. Vincent’s Hospital - Corporate450 West 33rd StreetNew York, NY 10001",Medical Center,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,2,6/4/2012,Separations will occur on 8/29/2012,TBD,Economic,Plant Closing,Plant Closing,"1199 Service Employees International Union. There may be bumping rights with respect to the affected bargaining units initially selected for separation to retain employment. Due to the closure of these facilities, only limited bumping options will be made.","Steven R. Korf, Chief Financial Officer",(212) 356-4415,3689
"Saint Vincent Catholic Medical Centers of New York – Corporate450 West 33rd StreetNew York, NY 10011",Medical Center,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,2,10/6/2011  Amended 6/4/2012,12/29/2011 postponed to occur on 6/29/2012 or later,No exact closing date given at this time.,Economic,Plant Closing,Plant Closing,"1199 SEIU, Service Employees International Union - There may be bumping rights with respect to the affected bargaining units initially selected for separation to retain employment. Due to the closure of these facilities, only limited bumping options will be made.","Steven R. Korf, Chief Financial Officer",(212) 356-4415,3688
"Dewey & LeBoeuf1301 Avenue of the AmericasNew York, NY 10019",Law Offices,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,20,5/31/2012,5/31/2012,-----,Economic,Plant Layoff,Plant Layoff,None of the affected employees are represented by a union and none are entitled to bumping rights pursuant to a collective bargaining agreement or otherwise.,Patrizia DeGennaro,(212) 259-7575,3687
"Haru Park Avenue280 Park AvenueNew York, NY 10017",Restaurant,New York | WIB Name: NEW YORK CITY| Region: New York City,77,77,5/29/2012,-----,8/24/2012 No date for reopening has been indicated in notice.,Lease has not been renewed at this time with current landlord. Attempts are being made to reestablish lease agreement.,Temporary Plant Closing,Temporary Plant Closing,There are no bumping rights involved.,Ana Ramos,(800) 327-3369 Ext 2817,3686
"New ProcessGear, Inc. (Division of Magna Powertrain)6600 New Venture Gear DriveEast Syracuse, NY 13057",Automotive powertrain manufacturing plant,Onondaga | WIB Name: ONONDAGA| Region: Central Region,-----,"406 - including salary, bargaining unit employees and non bargaining unit employees",5/23/2012,Between 8/20/2012-9/2/2012,undetermined at this time,Economic,Plant Closing,Plant Closing,UAW Local 624,"Kimberly Glowacki, Benefits Administrator",(315) 438-2754,3684
"HSBCOne HSBC CenterBuffalo, NY 14203",Financial Institution – AML Compliance Unit,Erie | WIB Name: ERIE| Region: Western Region,77,77,5/23/2012,Will take place between 9/18/2012 and 10/18/2012,-----,Economic,Plant Unit Closing,Plant Unit Closing,Bumping rights do not exist at HSBC and there are no union employees or unions involved in this closing.,"Louise S. Sherman, SPHR, Employee Relations Specialist",(813) 571-8918,3683
"Ben Benson's Steakhouse123 W. 52nd StreetNew York, NY",Restaurant,New York | WIB Name: NEW YORK CITY| Region: New York City,80,80,5/22/2012,"Begins on 6/17/2012 (71 affected), 6/30/2012 (6 affected), 7/30/2012 (3 affected)",6/30/2012,Economic,Plant Closing,Plant Closing,"No bumping rights exist among those non-union employees, nor are there any jobs to which those employees may bump.",Brian Jontow,(212) 581-8888,3681
,Energy Service Provider,Rockland | WIB Name: ROCKLAND| Region: Mid-Hudson Region,-----,"51 (assigned to Human Resources, Telesales, Marketing Sales Support & Direct Energy Business Sales Support)",5/18/2012,7/31/2012,-----,Consolidations resulting from a corporate merger,Plant Layoff,Plant Layoff,There is no collective bargaining agreement or collective bargaining representative for the affected employees.,"Sophia Dorry, Director of Human Resources",(845) 503-5225,3680
"Pfizer64 Maple StreetRouses Point, NY 12979",Pharmaceuticals,Clinton | WIB Name: C-E-F-H| Region: North Country Region,-----,20,5/17/2012,9/8/2012,12/31/2013,Economic,Plant Closing,Plant Closing,Local 95c International Chemical Workers Union/UFCW,"Elaine Reynolds, Senior Manager, Human Resources",(518) 297-1697,3678
"Advanced Digital Printing, LLC303 Louisiana AvenueBrooklyn, NY 11207",Printing,Kings | WIB Name: NEW YORK CITY| Region: New York City,18,18,1/6/20125/17/2012,-----,Will occur between 4/2/2012 and 4/16/2012 - Facility to remain open. Notice rescinded.,Economic-dependent on corporate transactions.,Potential Plant Closing,Potential Plant Closing,No bumping rights exist. No union represents the company’s employees.,Aaron Menche,(718) 649-3500,3677
"Plaza Recovery, Inc.370 Seventh AvenueNew York, NY 10001",Debt recovery service,New York | WIB Name: NEW YORK CITY| Region: New York City,131,131,2/7/2012Amended 5/17/2012,"Scheduled to occur between 5/7/2012 and 5/20/2012, will now occur from 5/31/2012 through 8/19/2012.","originally schedule for 5/20/2012, will now occur between 8/6/2012 and 8/19/2012 based on information received on 5/8/2012.",Economic,Plant Closing,Plant Closing,Employees are not represented by a union and bumping rights do not exist.,Bill Cohen,(212) 695-8750,3676
,Medical Center,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,2,10/6/2011  Amended 5/17/2012,12/29/2011 postponed to occur on 6/1/2012 or later,No exact closing date given at this time.,Economic,Plant Closing,Plant Closing,"1199 SEIU, Service Employees International Union - There may be bumping rights with respect to the affected bargaining units initially selected for separation to retain employment. Due to the closure of these facilities, only limited bumping options will be made.","Steven R. Korf, Chief Financial Officer",(212) 356-4415,3675
"Dewey & LeBoeuf1301 Avenue of the AmericasNew York, NY 10019",Law Offices,New York | WIB Name: NEW YORK CITY| Region: New York City,533,433,5/8/2012Amended 5/16/2012,5/15/2012,-----,Economic,Plant Layoff,Plant Layoff,None of the affected employees are represented by a union and none are entitled to bumping rights pursuant to a collective bargaining agreement or otherwise.,Patrizia DeGennaro,(212) 259-7575,3673
,Transportation,Kings | WIB Name: NEW YORK CITY| Region: New York City,310,310,5/15/2012,-----,8/31/2012,Economic,Plant Closing,Plant Closing,"United Service Workers Union, IUJAT, Local 355",Agostino Vona,(718) 647-2988 x 125,3672
,Temp agency,New York | WIB Name: NEW YORK CITY| Region: New York City,100,Approximately 20-40,5/15/2012,7/31/2012,-----,Economic,Plant Layoff,Plant Layoff,No bumping rights exist as there is no union present.,Jeffrey Geffen,(212) 979-1400 X 117,3671
,Financial Institution,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,126,5/15/2012,Will commence over the next few months and extend through 8/6//2012,-----,Economic,Plant Layoff,Plant Layoff,No bumping rights exist.,"Jennifer Frost, Managing Director, Human Resources",(212) 538-3117,3670
"Dewey & LeBoeuf1301 Avenue of the AmericasNew York, NY 10019",Law Offices,New York | WIB Name: NEW YORK CITY| Region: New York City,433,433,5/8/2012,-----,5/15/2012,Economic,Conditional Plant Closing,Conditional Plant Closing,None of the affected employees are represented by a union and none are entitled to bumping rights pursuant to a collective bargaining agreement or otherwise.,Patrizia DeGennaro,(212) 259-7575,3669
,Transportation Services for the disabled,Kings | WIB Name: NEW YORK CITY | Region: New York City,120,120,5/11/2012,8/15/2012,8/15/2012,Expiration of contracts,Potential Plant Closing,Potential Plant Closing,Local Union 917,John Cronin,(718) 927-1500,3668
,Commercial Real Estate Services firm,Dutchess | WIB Name: Dutchess| Region: Mid-Hudson Region,178 141 (all 4 sites),33 23,3/19/2012  Amended: 5/11/2012,"Layoffs originally scheduled to occur during a 14-day period beginning on 4/9/2012 have been posponed for an unknown duration beyond 4/13/2012, the sale closing date.",-----,Sale in bankruptcy of Grubb & Ellis assets.,Potential Plant Layoff/Closing,Potential Plant Layoff/Closing,"Local 32 BJ SEIU at the West 18th Street, New York, NY site only.","Amanda Piwonka, Senior Vice President, Human Resources",(714) 975-2371,3667
"Hostess Brands, Inc.3234 Transit RoadWest Seneca, NY 14224",Wholesale baker and distributor,Erie | WIB Name: ERIE| Region: Western RegionOther regions affected,3,3,5/7/2012Amended 5/9/2012,-----,Within 60 days - 7/4/2012,Possible Sale,Conditional Plant Closing,Conditional Plant Closing,"International Brotherhood of Teamsters; Bakery, Confectionery, Tobacco Workers, and Grain Millers International Union; Glass, Molders, Pottery Plastics & Allied Workers Internation Union; International Association of Machinists and Aerospace Workers; International Brotherhood of Firemen and Oilers; International Union of Operating Engineers; United Brotherhood of Carpenters, Millwright and Mill Cabinet; Office and Professional Employees International Union; Retail, Wholesale, and Department Store Unions; United Automobile, Aerospace & Agricultural Implement Workers Of America; United Food and Commercial Workers International Union; United Steelworkers of America","Sharon Corrente, HR Manager",(646) 235-5378,3664
"MetLife – Reverse Mortgage Operations2929 Express Drive NorthHauppauge, NY 11749",Reverse Mortgage Operation,Suffolk | WIB Name: SUFFOLK| Region: Long Island,25,25,5/7/2012,-----,7/31/2012,Economic,Plant Unit Closing,Plant Unit Closing,None of the affected employees are represented by a union and none are entitled to bumping rights pursuant to a collective bargaining agreement or otherwise.,"Lynne E. DiStasio, Vice President",(212) 578-3713,3663
"Hostess Brands, Inc.3234 Transit RoadWest Seneca, NY 14224",Wholesale baker and distributor,Erie | WIB Name: ERIE| Region: Western RegionOther regions affected,3,3,5/7/2012,-----,Within 60 days - 7/4/2012,Possible Sale,Conditional Plant Closing,Conditional Plant Closing,"International Brotherhood of Teamsters; Bakery, Confectionery, Tobacco Workers, and Grain Millers International Union; Glass, Molders, Pottery Plastics & Allied Workers Internation Union; International Association of Machinists and Aerospace Workers; International Brotherhood of Firemen and Oilers; International Union of Operating Engineers; United Brotherhood of Carpenters, Millwright and Mill Cabinet; Office and Professional Employees International Union; Retail, Wholesale, and Department Store Unions; United Automobile, Aerospace & Agricultural Implement Workers Of America; United Food and Commercial Workers International Union; United Steelworkers of America",AskHR,(800) 467-8377,3662
"Plaza Recovery, Inc.370 Seventh AvenueNew York, NY 10001",Debt recovery service,New York | WIB Name: NEW YORK CITY| Region: New York City,131,131,2/7/2012Amended: 5/8/2012,Scheduled to occur between 5/7/2012 and 5/20/2012. The layoff dates for 21 affected workers have been extended to occur between 8/6/2012 and 8/19/2012.,5/20/2012 The closing is now scheduled to occur between 8/6/2012 and 8/19/2012.,Economic,Plant Closing,Plant Closing,Employees are not represented by a union and bumping rights do not exist.,Bill Cohen,(212) 695-8750,3661
"Capital OneOne HSBC CenterBuffalo, NY 14203",Financial Institution,Erie | WIB Name: ERIE| Region: Western Region,78,78,5/7/2012,To occur between 9/1/2012 and 12/31/2012,during the 4th quarter of current year,Economic,Plant Closing,Plant Layoff,Employees are not represented by a union and they will not have bumping rights.,"Julie Rakes, Director of Corporate Communications",(804) 284-5800,3660
"Eastman Kodak – Kodak Office343 State Street RoadRochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,8 (including 1 employee who is not assigned to one specific site),5/7/2012,2 employees affected on 7/21/2012-6 employees on 7/22/2012,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,3659
"MetLife - Home Mortgage Operation700 Corporate BoulevardNewburgh, NY 12550",Home Mortgage Operation,Orange | WIB Name: ORANGE| Region: Mid-Hudson Region,134,134,5/7/2012,Layoffs will occur between 7/31/2012 and 12/31/2012,7/31/2012,Economic,Plant Unit Closing,Plant Closing,None of the affected employees are represented by a union and none are entitled to bumping rights.,Amy Schulitz,(212) 578-9215,3658
"TGI Friday's1552 BroadwayNew York, NY",Restaurant,New York | WIB Name: NEW YORK CITY| Region: New York City,170,170,5/4/2012,-----,8/12/2012,Economic,Plant Closing,Plant Closing,No bumping rights exist among these non-union employees.,"Ms. Ann Martinez, CFO",(212) 560-1658,3657
"Emphasis Software Development, LLC3 International Drive, 3rd FloorRye Brook, NY 10573","IT Software Programming, Development and Technology",Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,6,6,5/3/2012,-----,8/3/2012,Transfer of duties to NJ facility,Plant Closing,Plant Closing,Employees will not have any “bumping rights” as no such rights exist.,"Sandra Pedroso, Human Resources Director",(201) 793-5619,3655
