Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"Coca-Cola Enterprises Inc.'s (Production only)
  124 Upper Falls    Blvd
  Rochester, NY 14605",Soft drink bottling company,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,60,60,8/12/2009,-----,11/10/2009,Economic,Plant Unit Closing,Plant  Unit Closing,No bumping rights  exist.,"James C. Tanner, Human Resources Director",(914) 356-7784,2346
"Corwood Laboratories Inc.
55 Arkay Avenue
Hauppauge, NY 11788",Manufactures  Pharmaceutical Preparations,Suffolk | WIB Name: SUFFOLK| Region: Long Island,88,88,8/7/2009,8/4/2009,9/7/2009,Economic,Plant Closing,Plant  Closing,Production Services &  Sales District Council Local 815-S,Susan Levine,(631) 273-7373  Ext 301,2344
"Norbord Industries, Inc.
Laurel Bank    Avenue/ PO Box 26
Deposit, NY 13754",Production of subflooring,Broome | WIB Name: BROOME/TIOGA| Region: Southern  Region,88,88,8/7/2009,-----,11/5/2009,Plant Sale,Plant Closing,Plant  Closing,"Employees are not entitled  to bump and none of the affected are represented by a union 
  or other labor  organization.","Erick Lewis, General Manager",(607) 467-2600,2343
"Weisman Discount Home Centers, Inc.
   1185 McDonald Avenue
  Brooklyn, NY 11230",Retail,Kings | WIB Name: NEW YORK CITY| Region: New York City,23,23,8/5/2009,-----,7/31/2009,Economic,Plant Closing,Plant  Closing,"International Brotherhood of  Teamsters, Local 1205","Thurland Abrams Vice President of Operations 
  in c/o of Attorney William A Hazeltine - Sullivan Hazeltine Allinson  LLC.",(302) 428-8191,2342
"White Mountains Re America Services & White  Mountains Re Services
Treasury Department
14 Wall Street
New York, NY",ReInsurance,New York | WIB  Name: NEW YORK CITY| Region: New York City,8,4,8/4/2009,10/28/2009,-----,Economic,Plant Layoff,Plant  Layoff,"There are no bumping rights  and employees are not covered by the terms of a collective 
  bargaining  agreement.","Geanie M. Villomann, Vice President & Director of  Human Resources",(212) 312-2545,2341
"Eastman Kodak Company Office 2009-0036 (additional  site listed below)
          343 State Street
          Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB: MONROE| Region: FINGER LAKES,-----,2 - 1 employee on site and one telecommuter,8/3/2009,To  occur between 10/19/2009 and 10/28/2009,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of Employee Service",(585) 781-1896,2338
"Whitman Packaging Corporation
  19 Nicholas    Drive
  Yaphank, NY 11980",Manufacturing,Suffolk | WIB Name: SUFFOLK| Region: Long Island,800 - 664 are active on-call employees,800,8/3/2009,Within  14-day period commencing on 10/30/2009,12/31/2009,Economic,Plant Closing,Plant  Closing,None of the affected  employees are represented by a union and no bumping rights exist.,"Jennifer Lepore, Human Resources Manager",(631) 345-5925,2337
"Macy's Home Store Central Headquarters
  1120 6th Avenue
  New York, NY 10036",Retail Store,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,3,8/3/2009,To  occur between 10/30/2009 and 11/12/2009,-----,Economic,Plant Layoff,Plant  Layoff,Employees do not have  bumping rights and are not represented by any labor organization.,Julie Lydon,(212) 494-5488,2336
"Raytel Cardiac Services, Inc. 
DBA Philips Remote Cardiac Services
1979 Marcus    Avenue, Suite C101
Lake Success, NY 11042",Remote healthcare monitoring,Nassau| WIB Name: OYSTER BAY| Region: Long Island,150,58,7/30/2009,10/31/2009,5/1/2010,Economic,Plant Closing,Plant  Closing,"No bumping rights exist for  this termination. No union representation for affected 
  employees.","John K. Skrypak, Vice President, Employment Law",(978) 659-4507,2335
"Contec Holdings, LLC
1011 State    Street
Schenectady, NY 12307",Cable-box repair company,Schenectady  | WIB Name: CAPITAL DISTRICT| Region: Capital Region,-----,132,7/24/2009,7/24/2009,-----,Economic,Plant Layoff,Plant  Layoff,There are no bumping rights  and affected employees are not represented by a union.,"Seanne or Carroll W. Forman, Jr. Chief Operating  Officer","(518) 382-8000 Seanne Ext 2602, Carroll Ext 2800",2334
"Dresdner Kleinwort Securities LLC
1301 Avenue of the Americas 41st Fl
New York, NY 10019",Financial,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,7,7/27/2009,7/24/2009,-----,Economic,Plant Layoff,Plant  Layoff,"No employees are unionized  and there are no provisions regarding transfer, bumping or 
  reassignment  rights to affected employees.",Geralyn Cappelli,(212) 969-7834,2332
"National Envelope Corporation
160 Elmview    Avenue
Hamburg, NY 14075",Envelope Manufacturing,Erie  | WIB Name: ERIE| Region: Western Region,83,83,7/27/2009,-----,10/24/2009,Economic,Plant Closing,Plant  Closing,-----,"Dale Nissenbaum, General Counsel",(516) 699-4000,2331
"Buffalo CML (Central Manufacturing Plant)
  3650 Broadway
  Cheektowaga, NY 14227",Bakery,Erie  | WIB Name: ERIE| Region: Western Region,79,79,7/21/2009,-----,10/7/2009,Economic,Plant Closing,Plant  Closing,-----,"Bill Teed, Human Resources Director",(864) 848-4461 Ext 230,2328
"New York Board of Fire Underwriters
  40 Fulton    Street
  New York, NY 10038",Electrical Inspections,"New York | WIB  Name: NEW YORK CITY| Region: New York City 
  Syracuse/WIB Name: Onondaga/Region:  Central",8,8,7/17/2009,10/16/2009,1/31/2010,Economic,Plant Closing,Plant  Closing,Employees are not  represented by a labor organization and there are no bumping rights.,"Christopher Gill, President",(212) 227-3700,2327
"Americorp, Inc.
311 Crossways    Park Drive
Woodbury, NY 11797",Credit negotiators,Nassau | WIB Name: OYSTER BAY| Region: Long Island,100,35,7/17/2009,7/15/2009,-----,Economic,Plant Layoff,Plant  Layoff,"There are no bumping rights  and the affected employees are not represented by any 
  union.","Wendy Manzo, Human Resources Manager",(631) 940-2400 Ext 2201,2326
"Eastman Kodak Company Office
343 State    Street
Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB: MONROE| Region: FINGER LAKES,-----,13,7/20/2009,"2  employees between 9/21/2009 and 9/30/2009, 
  11 employees between 10/1/2009-10/11/2009",-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of Employee Service",(585) 781-1896,2324
"Parker Hannifin Corporation
100 Dunn Road & 15    Depew Avenue
Lyons, NY 14489",Engineering technologies,Wayne | WIB Name: FINGER LAKES| Region: Finger Lakes Region,230,230,7/17/2009,Beginning  on or about 10/13/2009 and occuring in phases  until plants close.,12/31/2009,Economic,Plant Closing,Plant  Closing,Employees are not  represented by any union and bumping rights do not exist.,"Ron Weil, Vice President, General Manager",(901) 850-3843,2323
"USM Transfield Services Group
  731 Union Parkway
  Ronkonkoma, NY11779",Provide Facility Maintenance Needs,Suffolk | WIB Name: SUFFOLK| Region: Long Island,88,88,7/16/2009,10/13/2009,10/26/2009,Economic,Plant Closing,Plant  Closing,Employees are not  represented by a union and no bumping rights exist.,Kelly Shaner,(610) 313-2993,2322
"Rykodisc Inc. (subsidiary of Warner Music Inc.)
30 Irving Place, 3rd Floor
New York, NY 10003",Tape and Record Reproducing,New York | WIB  Name: NEW YORK CITY| Region: New York City,5,5,7/15/2009,-----,10/12/2009,Economic,,Plant  Closing,There are no bumping rights  and affected employees are not represented by any union.,"Addie Adeniran, Vice President, Human Resources",(212) 275-1340,2321
"Lockheed Martin
Bldg 257-258, Oak Hill Avenue & Clark St
Endicott, NY 13760",Global security & information technology company,Broome/Tioga | WIB Name: BROOME/TIOGA| Region: Southern Region,-----,1,7/14/2009,10/12/2009,-----,Economic,Plant layoff,Plant  Layoff,Bumping rights do not exist.,"Joseph D'Abbracci, Director of Human Resources",(607) 751-3217,2320
"Matthews International Corp.
  25 Chestnut    Street
  Seneca Falls, NY 13148",Manufacturing Metal Letters; Marking Device  Manufacturing,Seneca | WIB Name: FINGER LAKES | Region: Finger Lakes Region,33,33,7/14/2009,10/13/2009,10/26/2009,Economic,Plant Closing,Plant  Closing,There is no union and there are no bumping  rights.,"Ann York, Regional HR Manager",(765) 966-1576,2317
"Ciba Corporation (now owned by BASF Corporation)
540 White    Plains Road
Tarrytown, NY 10591-9005",Specialty  chemical company,Westchester | WIB  Name: WESTCH/PTNM | Region: Mid-Hudson  Region,400,"There are approximately 300 employees that will be  laid off in the Office   Building. The laboratory facility which employs  approximately 100, will continue to operate at this address.",7/8/2009,"At this time, the company has identified 11 employees  to be affected. Their layoff dates are  as follows: 7/1/09 (1); 7/31/09 (1); 8/15/09 (1); 8/31/09 (2); 9/30/09 (1);  12/31/09 (3); 4/1/10 (1); 4/2/10 (1)",It  is estimated that the Office   Building will close  sometime in the first half of 2010.,Economic,Plant Unit Closing,Plant  Unit Closing (Office   Building),Affected employees are not represented by a  union.,Tom Bianchi,(914) 785-4024,2316
"Fluor
  The World   Trade Center  Transportation Hub Project (WTCTHP)
  115 Broadway
  New York, NY 10006",Construction project management,New York | WIB  Name: NEW YORK CITY| Region: New York City,51,36,7/13/2009,Layoffs  to occur between 9/25/2009 and 12/31/2009,-----,Change  of contract strategy - (WTCTHP) sent contracts out to bid,Plant Layoff,Plant  Layoff,"None of the affected  employees are represented by a labor union and no bumping rights 
  are  recognized.","Tim Kirk, Human Resources Director",(646) 300-7820,2315
"World Alliance  Financial Corp
3 Huntington  Quadrangle, Suite   201N
Melville, NY 11747",Financial,Suffolk | WIB Name: SUFFOLK| Region: Long Island,201,157,7/10/2009,10/5/2009,-----,Economic,Plant Layoff,Plant  Layoff,Affected employees are  non-union and no bumping rights exist.,"Linda Dellutri, Vice President Human Resources",(631) 773-5168,2314
"Gemini Manufacturing Corp., Jetline LLC
30 Warren Place
Mount Vernon, NY 10550","Commercial Printing, Lithographic",Westchester | WIB  Name: WESTCH/PTNM| Region: Mid-Hudson Region,81,81,7/3/2009,-----,"No  closing date indicated in WARN notice, however employment separations are 
  expected to begin  on or about 10/1/2009.",Economic,Plant Closing,Plant  Closing,No provisions for bumping or  reassignment,Neil Frank,(631) 756-0400,2313
"Brooklyn Bureau of Community Service
25 Elm Place
Brooklyn, NY 11201",Non-profit human services support facility,Kings | WIB Name: NEW YORK CITY| Region: New York City,-----,40,7/10/2009,10/5/2009,-----,Economic,,Plant  Layoff,,"Alan D. Goodman, Executive Director",(718) 310-5610,2312
"American Steamship Company
  500 Essjay Road
  Williamsville, NY 14221",Shipping & Transportation,Erie  | WIB: ERIE| Region: WESTERN REGION,-----,204 - order of layoffs will be determined by seniority  as necessary,7/8/2009,6/18/2009  to 6/25/2009,-----,Economic,Plant Layoff,Plant  Layoff,American Maritime Officers Union/Seafarers  International Union/Steelworkers Union,"Kevin McMonagle, Vice President Human Resources and  Risk Management",(716) 635-0222,2310
"HGA Quest
  439 Oak Street
  Garden City, NY 11530",Merchandising,Nassau | WIB Name: HEMPSTEAD| Region: Long Island,160,127,7/7/2009,9/16/2009,-----,Loss of contract with Home Depot,Plant Layoff,Plant  Layoff,"No union representation, no  provision for transfer, bumping or reassignment.",Larry Kaminski,(516) 612-0449,2309
"Eastwind Investment Company
  444 Madison    Avenue
  New York, NY 10022",Financial,New York | WIB Name:  NEW YORK CITY| Region: New York City,56,56,7/3/2009,"To  commence on 6/30/2009-28 affected,  7/6/09-7/24/09-28 affected.",7/24/2009,Economic,Plant Closing,Plant  Closing,Bumping rights do not exist.,"Donald M. Simmons, President",(212) 421-2980,2307
"ConMed Corporation
  310 Broad    Street
  Utica, NY 13501",Manufacture of electrode ground pads,Oneida  | WIB: HMO| Region: CENTRAL REGION,-----,3,7/2/2009,9/28/2009,-----,Economic,Plant Closing,Plant  Closing,Employees are not  represented by a union and do not have any bumping rights.,"Karen Hutto, Vice President of Human Resources",(315) 624-3190,2306
"The Bank of New    York Mellon
  Collateralized Debt Obligation Unit
  101 Barclay Street
  New York, NY 10007",Bank,New York | WIB  Name: NEW YORK CITY| Region: New York City,45,45,7/3/2009,"Layoffs  will occur in phases: 30 employees to be laid off on 10/19/2009, 
  10 employees affected on 11/16/09, 3 affected on  12/21/09 and 2 affected on 12/13/2010",12/21/09,Economic,Plant Unit Closing,Plant  Unit Closing,-----,"Naomi Walker, Vice President - Human Resources  Business Partner",(713) 483-6519,2305
"Racemark International LP
  1 Racemark Way
  Ballston Spa, NY 12020",Car mats,Saratoga  | WIB Name: SAR/WAR/WAS| Region: Capital Region,46,36,7/6/2009,9/30/2009,-----,Economic,Plant Layoff,Plant  Layoff,-----,"Ada Cannon Bailey, CEO",(518) 899-3500,2304
"F.S. Lopke Contracting, Inc.
  3430 State Rte. 434
  Apalachin, NY 13732",Sand and Gravel Company,Tioga | WIB Name: BROOME/TIOGA| Region: Southern  Region,100,5-10,7/6/2009,10/1/2009,-----,Seasonal Employment,Plant Layoff,Plant  Layoff,-----,Thomas Murphy,(607) 687-1114 Ext 112,2303
"Dresdner Kleinwort Securities LLC
  1301 Avenue of the Americas 41st Fl
  New York, NY 10019",Financial,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,12,7/7/2009,7/6/2009,-----,Economic,Plant Layoff,Plant  Layoff,"No employees are unionized  and there are no provisions regarding transfer, bumping or 
  reassignment  rights to affected employees.",Geralyn Cappelli,(212) 969-7834,2302
"Stella D'oro Biscuit Co.
  184 W.    237th Street
  Bronx, NY 10463",Bakery,Bronx | WIB Name: NEW YORK CITY| Region: New York City,152,152,7/7/2009,To  occur between 10/9/2009 and 10/23/2009,10/23/2009,Economic,Plant Closing,Plant  Closing,"Bakery, Confectionary,  Tobacco Workers & Grain Millers Intnl Union Local 50 
  No bumping rights  exist.","Daniel Myers, Chief Operating Officer",(718) 601-9222,2301
"Raytel Cardiac Services, Inc. DBA Philips Remote  Cardiac Services",Remote healthcare monitoring,Nassau| WIB Name: OYSTER BAY| Region: Long Island,150,28,7/1/2009,10/1/2009,5/1/2010,Economic,,Plant  Closing,No bumping rights exist for  this termination. No union representation for affected,"John K. Skrypak, Vice President, Employment Law",(978) 659-4507,2299
Macy's East (Central Headquarters),Retail store,New York | WIB  Name: NEW YORK CITY| Region: New York City,-----,2,6/30/2009,Layoffs  to occur between 9/30/2009 and 10/13/2009,-----,Economic,Plant Layoff,Plant  Layoff,The affected employees do  not have bumping rights and are not represented by any labor,"Anthony Duranti, Vice President of Human Resources",(212) 494-5343,2298
Turner Broadcasting Systems,Television programing,New York | WIB  Name: NEW YORK CITY| Region: New York City,228,106,6/29/2009,"Will  occur in phases: 9/30/2009, 11/27/2009 &  1/8/2010",-----,Economic,,Plant  Layoff,No bumping rights exist and  none of the employees are represented by a labor,"Drenda Jones, Human Resources Director",(212) 991-7275,2297
Broadcast Music Inc.,Music Licensing And Royalties,New York | WIB  Name: NEW YORK CITY| Region: New York City,-----,32,6/30/2009,Beginning  on 9/30/2009 and will occur through 12/31/09,-----,Economic,,Plant  Layoff,There are no bumping rights  and the affected employees are not represented by a labor,"Robert Boone, Vice President, Chief Human Resources  Officer",(615) 401-2166,2296
"Sperian Protective Gloves USA (formerly Perfect Fit  Glove, LLC)
  85 Innsbruck    Drive
  Buffalo, NY 14227",Manufacturer of industrial gloves,Erie  | WIB Name: ERIE| Region: Western Region,-----,55,6/26/2009,9/25/2009,-----,Relocation of work to China,Plant Closing,Plant  Closing,-----,"Steven Spotts, Vice President & General Manager",(716) 608-7842,2295
"Henkel Corporation
  710 Ohio Street
  Buffalo, NY 14203",Adhesives,Erie  | WIB Name: ERIE| Region: Western Region,81,20,6/26/2009,9/29/2009,TBD,Economic/pending sale,Potential  Plant Closing,Potential  Plant Closing,"Bakery,  Confectionery, Tobacco Workers and Grain Millers International Union AFL-CIO,  CLC Local 36G","Ben Toperoer, Human Resource Manager",(414) 766-1241,2294
"Reich & Tang Asset Management, LLC
  600 Fifth    Avenue
  New York, NY 10020",Financial,New York | WIB  Name: NEW YORK CITY| Region: New York City,----,55 employees in total-to be separated in 3 phases,6/29/2009,"5  employees to be separated on 9/30/2009, 39 to be  separated on 11/30/2009, 
  11 to be separated on 12/31/09",-----,Economic,Plant Layoff,Plant  Layoff,None  of the employees are represented by a union.,Laura Bavoso,(212) 830-5391,2293
"Macy's Home Store
  1120 6th Avenue
  New York, NY 10036",Retail Store,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,1,6/29/2009,To  occur between 9/30/2009 and 10/13/2009,-----,Economic,Plant Layoff,Plant  Layoff,Employees do not have  bumping rights and are not represented by any labor organization.,"Julie Lydon,  Senior Manager",(646) 429-3653,2292
"Superior Technical Resources 
  (Verified Identity Pass, Inc.- Clear Registered  Traveler Program)
  JFK Airport
  Jamaica,  NY",Support Services,Queens | WIB Name: NEW YORK CITY| Region: New York City,39,39,6/26/2009,-----,6/22/2009,Economy,Plant Closing,Plant  Closing,-----,"Philip H. McIntyre, General Counsel",(716) 631-8310,2291
"Sun  Microsystems, Inc. 
345 Woodcliff Drive
Fairport, NY 14450",Computer Systems,Finger  Lakes/WIB: Monroe/ Region: Finger Lakes,-----,1,6/25/2009,,-----,Economic,Plant Layoff,Plant Layoff,-----,"Kim  Booker, Human Resources",(415) 226-3396,2290
"The Phoenix Company
  31 Tech Valley Drive
    East Greenbush, NY 12061",Life Insurance Annuity & Assets Management  Products & Services,Rensselaer | WIB  Name: CAPITAL DISTRICT| Region: Capital Region,-----,10,6/24/2009,6/26/2009,-----,Economic,Plant Layoff,Plant  Layoff,"No employees have bumping  rights, and none is in a union.","Mary Martinez, Assistant Vice President, Employee  Relations",(518) 479-8058,2288
"The Salvation Army - Greater NY Division
  120 West 14th Street, 11th  Fl
  New York, NY 10011",Not for profit religious organization,New York | WIB  Name: NEW YORK CITY| Region: New York City,98,98,6/23/2009,-----,9/30/2009,City funding discontinued,Plant Closing,Plant  Closing,Non-union/no bumping rights,"Lt. Colonel Henrietta Klemanski, Associate Divisional  Commander",(212) 337-7209 ext 42209,2287
"American Airlines, Inc. #2008-0452
  John F. Kennedy  International Airport Building 57
  Jamaica,  NY  11430",Airline,Queens | WIB: NEW YORK CITY | Region: NEW YORK CITY,-----,58,6/22/2009,10/01/2009,-----,Economic,Plant Layoff,Plant Layoff,Association of Professional  Flight Attendants,Tiffany Schildge,(817) 963-7684,2286
"First Student
  34 Arthur    Avenue
  Brookhaven, NY 11719",Bus drivers  and monitors,Suffolk | WIB Name: SUFFOLK| Region: Long Island,60,60,6/22/2009,-----,6/26/2009,Loss of Contract,Plant Closing,Plant  Closing,-----,"Brad Byers, Regional Human Resources Manager",(973) 635-7123 x30,2285
"Bell Helicopter Textron Inc.- Lockheed Martin System  Integration
1801 Route 17C
Owego, NY 13827",Manufactures Helicopters,Tioga | WIB Name: BROOME/TIOGA| Region: Southern  Region,8,8,6/18/2009,-----,8/11/2009,Termination of Government Helicopter Program - VH-71,Plant Unit Closing,Plant  Unit Closing,"Employees are not  represented by a union and no bumping rights or rights to 
  reassignment  or relocation exist.","Meredith Bartlett, Human Resources Business Partner",(817) 280-8910,2284
"Honeywell International/Scanning and Mobility
700 Visions    Drive
Skaneateles Falls, NY 13153","Bar code engines, scanners & mobile computers",Onondaga | WIB Name: ONONDAGA| Region: Central Region,-----,24,6/18/2009,Between  9/15/2009 and 9/29/2009,-----,Economic,Plant Layoff,Plant  Layoff,No bumping procedure  available to affected employees.,"Christine A. Ruppert, Assistant General Counsel",(763) 954-6102,2283
Stock Building Supply,Home center,Schenectady  | WIB Name: CAPITAL DISTRICT| Region: Capital Region,156,156,6/16/2009,-----,8/31/2009,Economic,Plant Closing,Plant  Closing,Affected employees are not  represented by a union and no bumping rights exist.,"Bryan Yeazel, Vice President & General Counsel",(919) 431-1152,2281
Temic Automotive of North America,Automotive electronics manufacturing,Erie  | WIB Name: ERIE| Region: Western Region,172,15,6/12/2009,8/28/2009,12/31/2009,Adverse business conditions,Plant Closing,Plant  Closing,No bumping rights,"Donna Lilly, Human Resources Manager",(716) 687-6138,2280
Seal-It Inc.,Manufacture Shrink Sleeve Labels,Long Island | WIB Name: Oyster Bay| Region: Nassau,225,57,6/15/2009,to  occur between 9/10/2009 and 9/24/2009,-----,Economic,Plant Layoff,Plant  Layoff,Non-union,"Jose Diaz, Division Human Resources Manager",(516) 935-3965,2279
"Temic Automotive of North America
  611 Jamison    Road
  Elma, NY 14059",Automotive electronics manufacturing,Erie  | WIB Name: ERIE| Region: Western Region,172,15,6/12/2009,8/28/2009,12/31/2009,Adverse business conditions,Plant Closing,Plant  Closing,No bumping rights,"Donna Lilly, Human Resources Manager",(716) 687-6138,2278
"Lockheed Martin
1801 State Route  17C
Owego, NY 13827",Global security & information technology company,Broome | WIB Name: BROOME/TIOGA| Region: Southern  Region,-----,92,6/11/2009,9/4/2009,-----,Economic,Plant layoff,Plant  Layoff,Bumping rights do not exist.,"Rhonda Sikowitz, Human Resources Manager",(302) 956-0595,2277
"Dresdner Kleinwort Securities LLC
1301 Avenue of the Americas 41st Fl
New York, NY 10019",Financial,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,10,6/11/2009,6/10/2009,-----,Economic,Plant Layoff,Plant  Layoff,"No employees are unionized  and there are no provisions regarding transfer, bumping or 
  reassignment  rights to affected employees.",Geralyn Cappelli,(212) 969-7834,2276
"Dri Mark Products, Inc.
15 Harbor Park    Drive
Port Washington, NY 11050",Highlighter and marker manufacturer,Hempstead | WIB Name: HEMPSTEAD| Region: Long Island,85,45,6/11/2009,,-----,Relocating portions of the business functions to Mexico,Plant Layoff,Plant  Layoff,National Organization of Industrial Trade Local 528,Cathy Williams Owen,(516) 484-6200  Ext 106,2275
"Dish Network Services LLC
  3189 123rd    Street
  Flushing, NY 11365",Call Center  for satellite telecommunication services,Queens | WIB Name: NEW YORK CITY| Region: New York City,311,35,6/10/2009,9/9/2009,-----,"Transfer all 35 affected call center employees to Dish  Network site in 
  Pine Brook, NJ",Plant Layoff,Plant  Layoff,-----,"Jennifer Falbo, Senior Human Resources Representative",(847) 734-4049,2274
"Harland Clarke
124    Metropolitan Drive
Liverpool, NY 13088",Check printing distributor,Onondaga | WIB Name: ONONDAGA| Region: Central Region,100,100,6/9/2009,Will  begin 9/9/2009 and be completed by 11/20/2009.,11/20/2009,Economic,Plant Closing,Plant  Closing,-----,"Rachel Aldaz, Vice President of Human Resources",(210) 697-1235,2273
"Nickelodeon Magazine Group (MTV Networks)
1515 Broadway
New York, NY 10036",Childrens magazine,New York | WIB  Name: NEW YORK CITY| Region: New York City,31,31,6/8/2009,,12/31/2009,Economic,Plant Closing,Plant  Closing,"These employees are not  represented by a union or subject to a collective bargaining 
  agreement and no  bumping rights exist.","Trina Maynes, Vice President",(212) 846-5218,2272
Eastman Kodak Company Office - 2008-0437 (Additional  Sites listed below),Photographic equipment and supplies,Monroe | WIB: MONROE| Region: FINGER LAKES,-----,2,6/8/2009,Between  8/25/2009 and 8/31/2009,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of US&C Employee  Services",(585)781-1896,2271
"Ford Motor Company - Buffalo Stamping Plant
  S-3663 Lakeshore Road
  Buffalo, NY 14219",Manufacture Automotive Parts,Erie | WIB: ERIE | Region: WESTERN  REGION,-----,87,6/4/2009,6/29/09 (Skilled Trades) & 7/6/09 (Non-Skill  Production),-----,Economic,,Plant Layoff,UAW Local #897; bumping rights exist,"Anade' Jacobs, HR Supervisor",(716) 821-4369,2270
"Pall Corporation
2200 Northern Boulevard
East Hills, NY 11548","Filtration, separation and purification facility",North Hempstead | WIB Name: OYSTER BAY| Region: Long Island,48,48,6/3/2009,-----,9/1/2009,Economic,Plant Closing,Plant  Closing,United Auto Workers Local 365,"Kathleen Moldenhauer, Vice President of Human  Resources",(516) 801-9594,2269
"International Business Machines Corporation (IBM)
  2070 Route 52
  Hopewell Junction, NY 12533",Software Applications--Computer Manufacturing,Dutchess | WIB Name: DUTCHESS| Region: Mid-Hudson Region,-----,1,6/1/2009,8/31/2009,-----,Economic,Plant Layoff,Plant  Layoff,No bumping rights practiced.,"Diane Adams, East Fishkill  Site Human Resource Manager",(845) 894-2010,2268
"Music Sales Corporation
  G. Schirmer, Inc. 
  Distribution Center
  445 Bellvale    Road
  Chester, NY 10918",Music Sales,Orange | WIB Name: ORANGE| Region: Mid-Hudson Region,35,35,6/1/2009,-----,8/31/2009,Economic,Plant Closing,Plant  Closing,No bumping rights  exist.,John Castaldo,(212) 254-2100,2267
"Tree of Life Inc.  (Albany  Main Facility)
2 Van Buren    Blvd
Altamont, NY 12009",Food distributor,Albany  | WIB Name: CAPITAL DISTRICT| Region: Capital Region,39,39,6/1/2009,During  the 14 day period between 8/28/2009-9/11/2009,9/11/2009,Economic,Plant Closing,Plant  Closing,Teamsters Local 294,"Jennifer Ricks, Regional VP Human Resources",(201) 854-5860,2266
"ArcelorMittal USA Inc.
3175 Lakeshore    Road
Blasdell, NY 14219",Steel coating and sheet finishing facility,Erie  | WIB Name: ERIE| Region: Western Region,-----,38,5/27/2009,Between  5/24/2009-6/6/2009,8/1/2009,Economic,Plant Closing,Plant  Closing,USW Local Union 2604,"Nevin Hope,  Human Resources Manager",(716) 821-2244,2265
"ProfitCenter  Software Division of Systemax, Inc.
50 Charles    Lindbergh Blvd
Uniondale, NY 11553",Personal Computers,Hempstead | WIB Name: HEMPSTEAD| Region: Long Island,56 (20 employees will be transferred to Systemaxs Port Washington facility),36,5/29/2009,-----,8/27/2009,Economic,Plant Closing,Plant  Closing,The employees have no  bumping rights.,Natasha Ward,(516) 608-7306,2261
"Honeywell International/Scanning and Mobility
700 Visions    Drive
Skaneateles Falls, NY 13153","Bar code engines, scanners & mobile computers",Onondaga | WIB Name: ONONDAGA| Region: Central Region,-----,25,5/29/2009,Between  8/25/2009 and 9/8/2009,-----,Economic,Plant Layoff,Plant  Layoff,No  bumping procedure available to affected employees.,"Christine A. Ruppert, Assistant General Counsel",(763) 954-6102,2260
"Watson Laboratories, Inc.
39 Mt. Ebo Road South
Brewster, NY 10509",Pharmeceutical Laboratory,Putnam | WIB Name: WESTCH/PTNM| Region: Mid-Hudson  Region,-----,4,5/29/2009,8/28/2009,12/31/2010,Economic,Plant Closing,Plant  Closing,-----,"Awilda Gonzalez, Human Resources Manager",(914) 767-2051,2259
"Binghamton Giant Market, Inc.
  925 Main Street
  Vestal, NY 13850",Grocery  Market,Broome | WIB Name: BROOME/TIOGA| Region: Southern  Region,48,48,5/22/2009,,8/22/2009,Economic,Plant Closing,Plant  Closing,There are no bumping rights  at any of the sites.,"Charlie Hunt, Director of Human Resources",(607) 763-8770,2258
"Macy's Merchandising Group
11 Penn Plaza
New York, NY 10001",Retail Store,New York | WIB  Name: NEW YORK CITY| Region: NEW YORK CITY,----,10,5/26/2009,Scheduled  to occur between 8/28/2009 and 9/10/2009.,-----,Economic,Plant Layoff,Plant Layoff,"There are no bumping rights  and employees are not represented by any labor 
  organization.",Ilene Melamed,(646) 429-6125,2257
"Akel Wholesale Grocery, Inc.
      P.O. Box 490
      Johnson City, NY  13790",Grocery Distributing Center,Broome | WIB Name: BROOME/TIOGA| Region: Southern Region,35,35,5/22/2009,-----,8/22/2009,Economic,Plant Closing,Plant Closing,Employees are not represented by any union.,"Charlie Hunt, Director of Human Resources",(607) 763-8770,2256
"BP US  Pipelines & Logistics Transport Operations(USPL)
  1 Bay Blvd
  Lawrence, NY 11559",Producing and distributing energy resources,"Hempstead | WIB Name: HEMPSTEAD| Region: Long Island 
  Kings/WIB Name: New   York/New York",15,15,5/22/2009,-----,9/1/2009,Economic,Plant Closing,Plant  Closing,Atlantic Independent Union (PTEU),"Debbie Dami, Human Resources Consultant",630) 836-6344,2255
