Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,FEIN NUM,Event Number,Case_ID
"Catholic Guardian Services  140 Casals Place, Co-Op City, Apt. 21 H Bronx, NY 10475",Human services non-profit organization with programs that help a large needy population in the New York metropolitan area.,Bronx |WDB Name:NEW YORK CITY | Region:New York City County:New York |WDB Name:NEW YORK CITY | Region:New York City County: Queens |WDB Name:NEW YORK CITY | Region:New York City,197 (total employees at all sites),38,9/9/2019,"The expected date of separation is December 8, 2019, or within 14 days thereafter.","December 8, 2019",Discontinuation of operations,Plant Closing,Plant Closing,United Food & Commercial Workers’ Union (UFCW) Local 888,"Sharon Torres, Assistant Executive Director of Human Resources",(212) 371-1000 Ext: 2160,13-5562186,2019-0054,6896
"IntraPac International LLC 4 Plant Street Plattsburgh, NY 12901",Plastic Production Manufacturer,Clinton | WDB Name: C-E-F-H | Region: North Country,83,83,9/12/2019,"Employees are expected to be separated from employment on September 12, 2019. The Company anticipates retaining some employees through November 8, 2019 to decommission the facility.",9/12/2019,"Moving production to Mebane, NC facility",Plant Closing,Plant Closing,Teamsters Local 687,"Mary Connery, Director of Human Resources",(704) 360-8918,45-3953266,2019-0052,6895
"F.G.W.J. Food Corp. 427 East 14th Street New York, NY 10009",Supermarket,New York | WDB Name: NEW YORK CITY | Region: New York City,73,73,9/10/2019,12/10/2019,12/10/2019,Economic,Plant Closing,Plant Closing,"United Food & Commercial Workers (UFCW) Local 342, and Retail, Wholesale and Department Store Union Local 338","Joe Falzone, Walter Barnjac, Glen Bruno, and Gladwin Francis",(212) 254-1586,13-3633840,2019-0051,6893
"Home Box Office, Inc. 30 Hudson Yards New York, NY 10001",American premium channel,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,3,8/15/2019,11/15/2019 (1); 12/31/2019 (2),-----,Merger,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Keir McMullen, Director, Human Resources",(212) 512-5644,05-0545061,2019-0050,6892
"Damiano Corp of South Sutphin dba McDonald's 90-67 Sutphin Blvd. Jamaica, NY 11435",Restaurant,Queens | WDB Name: NEW YORK CITY | Region: New York City,30,30,8/30/2019,11/30/2019,11/30/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Nicole Venezia, Damiano Management Corp. Administrative Assistant",(201) 794-7606 Ext. 7880,36-4740723,2019-0046,6891
"Deutsche Bank 60 Wall Street New York, NY 10005",Banking,New York | WDB Name: NEW YORK CITY | Region: New York City,"4,800",104,9/6/2019,"Separations will occur between August 18, 2019 and December 15, 2019.",-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Bernadette Whitaker, Director, Americas Human Resources COO",(212) 250-9093,13-3184273,2019-0049,6890
"IPT LLC dba Paylock3717 Irwin Ave Bronx, NY 10463",Provides unique parking management products and services,Bronx |WDB Name: NEW YORK CITY | Region: New York CityCounty:Kings |WDB Name:NEW YORK CITY | Region: New York City,15,15,8/29/2019,"Separations will occur on October 31, 2019 and continue through November 30, 2019.",-----,Loss of contract with the city of New York,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Joey Anna Durso, Director of Human Resources",(908) 595-6900 Ext: 327,20-5633672,2019-0047,6889
"WS Packaging Group, Inc.29 Jetview Drive Rochester, NY 14624",Produce high-quality label and packaging products,Monroe | WDB Name:MONROE | Region:Finger Lakes Region,38,38,9/4/2019,"The closing will occur on or about December 31, 2019.","December 31, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Arien Morgan, HR Generalist",(814) 493-3950,39-1078061,2019-0043,6888
"Johnson and Hoffman LLC 40 Voice Road Carle Place, NY 11514",Metal stamping service,Nassau |WDB Name: HEMPSTEAD | Region: Long Island,63,63,9/4/2019,"The expected date of the first separation of employees is November 4, 2019.","November 4, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Joan Hill, Senior Vice President of Business Operations",(816) 868-8690,47-3467759,2019-0044,6887
"Library Bar (at Hudson Hotel) 358 West 58th St. New York, NY 10019",Bar in the Hudson Hotel,New York |WDB Name: NEW YORK CITY | Region:New York City,10,10,8/21/2019,10/6/2019,10/6/2019,Economic,Plant Closing,Plant Closing,"New York Hotel & Motel Trades Council, AFL-CIO, affiliated with UNITE HERE, Local 6","Geoffrey Mills, VP General Manager",(212) 453-6400,13-4130496,2019-0045,6886
"Transform KM LLC (Kmart Unit #09414) Rte 118 355 Downing Dr. Yorktown Heights, NY 10598",Retail store,Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson,41,41,8/29/2019,"Separations will occur on November 27, 2019 or during a 14-day period beginning on that date.","November 27, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Aimee Grabau, HR DVP",(847) 286-1427,35-2650557,2019-0042,6885
"Transform KM LLC (Kmart Unit #03415) 1001 Hertel Avenue Buffalo, NY 14216",Retail store,Erie | WDB Name: ERIE | Region: Western,58,58,8/29/2019,"Separations will occur on November 27, 2019 or during a 14-day period beginning on that date.","November 27, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Aimee Grabau, HR DVP",(847) 286-1427,35-2650557,2019-0040,6884
"Transform KM LLC (Kmart Unit #04034) 2803 Brewerton Rd Mattydale, NY 13211",Retail store,Onondaga | WDB Name: ONONDAGA | Region: Central,55,55,8/29/2019,"Separations will occur on November 27, 2019 or during a 14-day period beginning on that date.","November 27, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Aimee Grabau, HR DVP",(847) 286-1427,35-2650557,2019-0041,6883
"Eastern Niagara Hospital 2600 Williams St. Newfane, NY 14180",Hospital,Niagara | WDB Name: NIAGARA | Region: Western,42,42,8/29/2019,"Affected employees will be separated from their employment commencing on November 29, 2019.","November 29, 2019",Economic,Plant Closing,Plant Closing,New York State Nurses Association (NYSNA) and Service Employees International Union (SEIU),"Autumn Badillo, Director of Human Resources",(716) 514-5542,16-1137084,2019-0039,6882
"La Loggia LLC d/b/a Tarry Lodge Port Chester 18 Mill Street Port Chester, NY 10573",Restaurant,Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson,50,50,8/23/2019,11/22/2019,11/22/2019,Due to construction occurring on the premises.,Plant Closing,Plant Closing,The employees are not represented by a union.,"Missy Adriazola, Director of Employee Relations",(646) 556-5467,-----,2019-0038,6881
"MarineMax Services, Inc.  846 South Wellwood Ave.  Lindenhurst, NY 11757",Recreational boat and yacht dealer,Suffolk | WDB Name: SUFFOLK | Region: Long Island,,,8/27/2019,"All employee separations are expected to occur on November 25, 2019.",,,Plant Closing,Plant Closing,The employees are not represented by a union.,"Dawn Hunt, Director of Human Resources",(727) 400-3513,74-2979572,2019-0037,6879
"Research Foundation of The City University of New York Mental Health Services Corps (various NYC sites) 230 West 41st StreetNew York, NY 10036",Home care services,Kings | WDB Name: NEW YORK CITY | Region: New York CityCounty: Queens | WDB Name: NEW YORK CITY | Region: New York CityCounty: Bronx | WDB Name: NEW YORK CITY | Region: New York CityCounty: Richmond | WDB Name: NEW YORK CITY | Region: New York CityCounty: New York | WDB Name: NEW YORK CITY | Region: New York City,265,265,8/19/2019,"Employment separations are expected to begin on or about December 31, 2019.",12/31/2019,"Transferring the Mental Health Services Corps from Hunter College, The City University of New York to the New York City Health and Hospitals Corporation.",Plant Closing,Plant Closing,The employees are not represented by a union.,"Wendy Patitucci, Senior Director, Human Resources",(212) 417-8601,32-0060822,2019-0036,6878
"Gourmet Management Corp. (TGI Fridays, KFC, Taco Bell, Pizza Hut, Haagen Dazs, Tim Hortons & Beer Cart Restaurants located at the Restaurant Complex on the Amtrak level of Penn Station)560 Fifth Avenue, 3rd FloorNew York, NY 10036",Restaurants,New York | WDB Name: NEW YORK CITY | Region: New York City,45,45,7/13/2018 Amended: 8/21/2019,"10/20/2019, or during the ten-day period thereafter for the food court employees. The TGI Fridays will continue in operation at least until October 31, 2019 and on a monthly basis thereafter.",10/31/2019,Expiration of lease,Plant Closing,Plant Closing,The employees are not represented by a union.,"Ann Martinez, CFO",(212) 560-1658,13-3031720,2018-0006,6877
"Metropolitan Jewish Home Care, Inc. dba MJHS Home Care 6323 Seventh Avenue Brooklyn, NY 11220",Home care services,Kings | WDB Name: NEW YORK CITY | Region: New York City,170,28,8/19/2019,11/18/2019,-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Susan Bornstein, VP, Chief HR Officer",(718) 491-7290,32-0060822,2019-0035,6876
"Nestle USA, Inc. (and Nestle Dreyer's Ice Cream Company) 565 Broadhollow Road Farmingdale, NY 11735",Packaged Foods,Nassau | WDB Name: OYSTER BAY | Region: Long Island,39,39,8/16/2019,"The first separation is expected to occur on October 18, 2019, and separations may continue through December 31, 2019.",12/31/2019,Shifting from direct-store delivery (DSD) to a warehouse distribution model for its frozen pizza and ice cream businesses.,Plant Closing,Plant Closing,The employees are not represented by a union.,"Penny Finley, Corporate Human Resources",(703) 682-7742,95-1572209,2019-0034,6875
"RNN News, LLC (Verizon Corporate Services Group Inc.'s FIOS1 News network) 800 Westchester Avenue Rye Brook, NY 10573",Provides news programming and support services for Verizon Corporate Services Group Inc.’s FiOSl News network,Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson,145,145,8/16/2019,11/15/2019,11/15/2019,Expiration of contract,Plant Closing,Plant Closing,The employees are not represented by a union.,"Brenda Castrodad, HR Director",(914) 417-2700,26-4227281,2019-0033,6874
"Transform KM LLC (Kmart Unit 04871) 2280 North Ocean Avenue Farmingville, NY 11738",Retail store,Suffolk | WDB Name: SUFFOLK | Region: Long Island,91,91,8/15/2019,"Separations will occur on November 13, 2019 or during a 14-day period beginning on that date.",11/13/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Aimee Grabau, HR DVP",(847) 286-1427,35-2650557,2019-0032,6873
"The Service Companies at Innside New York 70-74 Morningside Drive New York, NY 10027",Housekeeping Services,New York |WDB Name:  NEW YORK CITY | Region:  New York City,66,66,8/1/2019,"Separations of employment will occur between August 6 and August 13, 2019.","August 13, 2019",Termination of housekeeping services agreement,Plant Closing,Plant Closing,The employees are not represented by a union.,"Nikki Bernal,Corporate Director of Human Resources",(786) 237-2200,-----,2019-0031,6872
"PAE Field Offices Support Services (FOSS) Jacob Javits Federal Building, 26 Federal Plaza New York, NY 10278",Support and professional services focused on national security customers.,New York | WDB Name: NEW YORK CITY | Region: New York City,97,97,8/9/2019,"Layoffs will begin on or around December 20, 2019 depending upon customer requirements.","December 20, 2019",Loss of contract,Plant Closing,Plant Closing,The employees are not represented by a union.,"Frederick (Steve) Brown, FOSS Program Manager",(703) 656-7844,------,2019-0030,6871
"Spruce & Bond (HBG employees)25 Bond Street New York, NY 10012","Wax, Laser, Brows in a hi-tech studio",New York | WDB Name: NEW YORK CITY | Region: New York City,-----,6,7/18/2019,Layoffs are expected to occur on or about 7/17/2019.,7/20/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Jennifer Lawrence, Authorized Signatory",(646) 360-1413,47-5548428,2019-0025,6870
"CenterLight Certified Home Health Agency (CHHA) 1000 Gates Avenue (formerly located at 596 Prospect Place in Brooklyn, NY) Brooklyn, NY 11221",Home Health Care,Brooklyn | WDB Name: NEW YORK CITY | Region: New York City,105,105,8/1/2018 Amendment: 8/6/2019,"Separations will occur sometime during the period of September 1, 2019 to December 31, 2019.","The closing will occur sometime during the period of September 1, 2019 to December 31, 2019.",Sale to Cassena Care,Plant Closing,Plant Closing,1199 SEIU United Healthcare Workers East and the New York State Nurses Association (NYSNA),"David Silva, Chief Resource Provisioning Officer & Senior Vice President, Human Resources",(347) 920-7277,46-1840894,2018-0031,6869
"Community Development Institute Head Start 216 Beach 87th Street Rockaway Beach, NY 11693",Pre-School,Queens | WDB Name: NEW YORK CITY | Region: New York City,63,0,6/27/2019Rescission: 8/5/2019,"Due to a change in the circumstances surrounding the grant, CDI HS will no longer be closing.",8/31/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Ann Ringling, Site Manager CDI HS Serving Rockaway Beach, NY",603-427-0224,84-1548541,2019-0014,6867
"Cayuga Operating Company LLC (Heorot Power) 228 Cayuga Drive Lansing, NY 14882",Power station,Tompkins | WDB Name: TOMPKINS | Region: Southern,44,44,7/31/2019,"The layoffs are to begin on October 29, 2019, or within 14 days after that date.",To be determined,Economic,Plant Closing,Plant Closing,"International Brotherhood of Electrical Workers, Local 10","Doouus Roll, Plant Manager",(607) 533-7913 Ext: 2246,80-0807642,2019-0023,6866
"Goldman, Sachs & Co. LLC 200 West Street New York, NY 10282",,New York  | WDB Name: NEW YORK CITY | Region: New York City,,10,4/18/2019 through 6/19/2019,Employee separations will occur 9/8/2019 through 9/26/2019.,-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Gena Palumbo, Managing Director and Associate General Counsel",(212) 357-219,,2019-0024,6865
"L3 Harris Technologies 600 Third Avenue New York, NY 10016",A global defense technology leader,New York | WDB Name: NEW YORK CITY | Region: New York City,117,33,7/29/2019,10/31/2019; 11/30/2019; 12/31/2019,-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Fagie Hartman, Assistant General Counsel",(212) 805-5318,13-3937436,2019-0022,6864
"New York Health & Racquet Club60 West 23rd StreetNew York, NY 10010",Health and fitness center,New York |WDB Name:NEW YORK CITY | Region: New York City,104,104,8/1/2019,10/31/2019,10/31/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Heather Dobkowski, Human Resources Manager",(212) 220-0655,13-2935075,2019-0019,6863
"Crystal Run Health Plan, LLC (Phase 2)109 Rykowski LaneMiddletown, NY 10941",Health Plans,Orange | WDB Name: ORANGE | Region: Mid-Hudson Region,26,3,7/29/2019,"Separations are expected to commence during the 14-day period starting on November 1, 2019.",To be determined,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Mary DeFreitas, Chief Human Resource Officer",(845) 703-6106,46-1206022,2019-0021,6862
"The Kildonan School 425 Morse Hill Road Amenia, NY 12501",School,Dutchess | WDB Name: DUTCHESS | Region: Mid-Hudson,59 (includes full-time and part-time employees),59,7/16/2019,"Separations began June 12, 2019 and will continue through August 31, 2019.","August 31, 2019 (Administrative and maintenance staff will work through at least September 30, 2019)",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Bruce Karsk, Trustee and Treasurer",(402) 649-2162,23-1713405,2019-0017,6861
"Turner Broadcasting System, Inc. 501 West 30th Street New York, NY 10001",Company research & investing information,New York | WDB Name: NEW YORK CITY | Region: New York City,"1,725",2,7/16/2019,"Two employees at that location will be laid off beginning on October 14, 2019, or the 14-day period commencing on that date.",-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Jasmine Maddox, HR Coordinator, Corporate Human Resources",(404) 878-7886,58-0950695,2019-0012,6860
"Dean & DeLuca Inc. 1150 Madison Avenue New York, NY 10028",Gourmet foods and fine food gifts,New York | WDB Name: NEW YORK CITY | Region: New York City,58,58,6/28/2019Amendment: 7/26/2019,"Separatons will begin on June 30, 2019 and continuing through July 2, 2019.",6/30/2019,Loss of lease for the premises,Plant Closing,Plant Closing,The employees are not represented by a union.,"Jodi Dehner, HR Director",(316) 821-3286,52-2222998,2018-0441,6859
"Dean & DeLuca Inc. 29-35 9th Avenue New York, NY 10014",Gourmet foods and fine food gifts,New York | WDB Name: NEW YORK CITY | Region: New York City,35,35,7/29/2019,"Separations of employees and the anticipated schedule of separations is July 15, 2019 through July 28, 2019.",7/28/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Jonathan Levy, VP of Legal",(316) 821-3286,52-2222998,2019-0018,6858
"Plated Fulfillment Center 511 Barry Street Bronx, NY 10474",Prepare and distribute meal kits,Bronx | WDB Name: NEW YORK CITY | Region: New York City,98,98,7/19/2019,10/12/2019,10/12/2019,"Relocation of operations to Totowa, New Jersey",Plant Closing,Plant Closing,The employees are not represented by a union.,"Jacqueline Meyer, Vice President People Operations",(631) 334-1937,45-5445166,2019-0016,6856
"DB USA Core Corporation (Deutsche Bank)  60 Wall Street  New York, NY 10005",,New York | WDB Name: NEW YORK CITY | Region: New York City,,,7/18/2019,,,,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Bernadette  Whitaker, Director, Americas Human Resources COO",(212) 250-9093,,2019-0015,6855
"Community Development Institute Head Start (CDI HS) 216 Beach 87th Street Rockaway Beach, NY 11693","The program provides early childhood education, nutrition, family education and services for children with disability/special needs, and supports families in attaining services in health, dental, disability, and mental health services.",Queens | WDB Name: NEW YORK CITY | Region: New York City,63,63,6/27/2019,8/31/2019,8/31/2019,"Loss of grant. CDI HS was assigned as the short-term interim operator of the Rockaway Beach, NY Head Start program.",Plant Closing,Plant Closing,The employees are not represented by a union.,"Ann Ringling, Site Manager",(603) 427-0224,84-1548541,2019-0014,6854
"ClickSpark LLC 530 Summit Point Drive Henrietta, NY 14467",Internet marketing service,Monroe | WDB Name: MONROE | Region: Finger Lakes,6,6,4/15/2019 Amended: 7/10/2019,Separations will be postponed from 7/15/2019 to 14-day period between 11/15/2019 and 11/29/2019.,11/29/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Megan Lanning, Director of Human Resources",(443) 278-8596,03-0584638,2018-0376,6853
"CallVista LLC 530 Summit Point Drive Henrietta, NY 14467",Call center,Monroe | WDB Name: MONROE | Region: Finger Lakes,27,27,4/15/2019 Amended: 7/10/2019,Separations will be postponed from 7/15/2019 to 14-day period between 11/15/2019 and 11/29/2019 for remaining employees on site.,11/29/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Megan Lanning, Director of Human Resources",(443) 278-8596,27-1254523,2018-0374,6852
"Saks Fifth Avenue OFF 5th 2100 Bartow Avenue Bronx, NY 10475",,Bronx  | WDB Name: NEW YORK CITY | Region: New York City,,,7/16/2019,"Employee separations are expected to occur  between October 18, 2019 and October 31, 2019.",,,Plant Closing,Plant Closing,The employees are not represented by a union.,"Chrissy  Lourenco, Regional Human Resources Director",(609) 462-3260,,2019-0013,6851
"Dry Cycle Brands, LLC dba FlyCleaners 4700 Northern Blvd. Long Island City, NY 11101","Pickup, delivery, dry cleaning, and laundry services.",Queens | WDB Name: NEW YORK CITY | Region: New York City,71,71,6/3/2019 Amendment: 7/12/2019,"Separations will be extended from July 5, 2019 to the 14-day period commencing on July 26, 2019.","July 5, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"David Salama, Chief Executive Officer",(646) 727-0819,-----,2018-0415,6849
"Amneal Pharmaceuticals, LLC 75 Adams Avenue Hauppauge, NY 11788",Pharmaceutical company,Suffolk | WDB Name: HEMPSTEAD | Region: Long Island,220,18,7/10/2019,"Separations will occur on October 11, 2019 or during a 14-day period commencing on that date.",12/31/2020,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Miguel Gomez, Senior Vice President, Technical Operations",(732) 645-3046,26-2478140,2019-0010,6848
"Transform SR LLC (Sears Full Line Store Unit 01624) 283 Platinum Ave Staten Island, NY 10314",Retail Store,Richmond | WDB Name: NEW YORK CITY | Region: New York City,39,39,7/11/2019,"Separations will occur on October 9, 2019 or during a 14-day period beginning on that date.","October 9, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Aimee Grabau, HR DVP",(847) 286-1427,35-2650557,2019-0011,6847
"Turner Broadcasting Sales Inc. 30 Hudson Yards New York, NY 10001",Company research & investing information,New York | WDB Name: NEW YORK CITY | Region: New York City,620,14,7/10/2019,"Eleven (11) employees will be separated beginning on October 9, 2019, or the 14-day period commencing on that date, and three (3) employees will be separated on December 31, 2019.",-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Janet Sheskin, Chief Human Resources Officer",(212) 275-6550,58-2632304,2019-0009,6846
"AllianceBernstein L.P. (Phase 6)  1345 Sixth Avenue  New York, NY 10105",,New York  | WDB Name: NEW YORK CITY | Region: New York City County: Westchester  |WDB Name: WESTCH/PTNM | Region: Mid-Hudson Region,,,7/10/2019,"October 11, 2019",,,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Carolyn  Buccerone, Vice President, Counsel Assistant Secretary",(212) 969-2135,,2019-0007,6845
"Barclays Services Corp. (Chief Operating Office and Functions  teams) 745 7th Avenue  New York, NY 10019",,New York | WDB Name: NEW YORK CITY | Region: New York City,,,7/8/2019,"The employee transfers to the Whippany, New  Jersey office and employee separations are scheduled to begin on November 15,  2019 and be completed by December 31, 2019.",,,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Linda Fox,  Director, Employee Relations",(212) 526-5862,,2019-0006,6844
"Deutsche Bank Securities  Inc., DB USA Core Corporation, and Deutsche Bank AG, New York Branch, and DB  USA Corp. (together, ""Deutsche Bank"")  60 Wall Street  Brooklyn, NY 10005",,New York | WDB Name: NEW YORK CITY | Region: New York City,,,7/8/2019,"Separations will occur on August 7, 2019, or  during a 14-day period beginning on that date.",,,Plant Unit Closing,Plant Unit Closing,The employees are not represented by a union.,"Bernadette  Whitaker, Director, Americas Human Resources COO",(212) 250-9093,,2019-0005,6843
"Columbia University (Early Head Start Program) 4467 Broadway New York, NY 10040",,New York | WDB Name: NEW YORK CITY | Region: New York City,,,7/1/2019,"Separations are expected to occur during the  14-day period starting on August 1, 2019.",,,Plant Closing,Plant Closing,"1199, SEIU United  Healthcare Workers East (one employee is represented by the union)","Sony JM  Thornton, Human Resources Client Manager",(212) 305-0261,,2019-0003,6842
"Empire Paratransit Corp. 880 Alabama Avenue Brooklyn, NY 11207",Transportation service provider,Kings | WDB Name: NEW YORK CITY | Region: New York City,325,325,7/8/2019,"The date of termination for all affected employees will be July 12, 2019 through August 31, 2019.","August 31, 2019","New York Transit Authority terminated Empire Paratransit Corp.'s contract as of July 2, 2019.",Plant Closing,Plant Closing,"United Service Workers Union, Local 355","Dennis Lind, Project Director",(718) 272-2060,45-0572568,2019-0004,6841
"Dean & DeLuca Inc. 1150 Madison Avenue New York, NY 10028",Gourmet foods and fine food gifts,New York | WDB Name: NEW YORK CITY | Region: New York City,61,61,6/28/2019,9/27/2019,6/30/2019,Loss of lease for the premises,Plant Closing,Plant Closing,The employees are not represented by a union.,"Jodi Dehner, HR Director",(316) 821-3286,52-2222998,2018-0441,6840
"Advance Transit Co., Inc. 1340 Lafayette Avenue Bronx, NY 10474",Provides transportation throughout the five boroughs of NYC for people with disabilities.,Bronx | WDB Name: NEW YORK CITY | Region: New York City,143,143,7/1/2019,Separations are expected to begin on or about 7/12/2019 and run through 9/30/2019.,9/30/2019,Loss of contract with the Metropolitan Transit Authority – New York City Transit Authority,Plant Closing,Plant Closing,"International Brotherhood of Teamsters, Local 553","Kenneth Barrett, Presdient or Eric Chaikin, Esq.",(718) 589-0015 ext. 311 / (212) 688-0888,01-0821487,2019-0002,6838
"JPMorgan Asset Management Holdings Inc. (JPMorgan Chase & Co.) 40 W. 57th Street New York, NY 10019",Finance,New York | WDB Name: NEW YORK CITY | Region: New York City,106,52,7/1/2019,9/30/2019,-----,Restructuring,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Joanna Lazarides, Managing Director, Human Resources",(212) 464-1953,13-4994650,2019-0001,6837
"Crosstex International, Inc. (Cantel) 10 Ranick Road Hauppauge, NY 11788",Dental equipment distribution and manufacturing,Suffolk | WDB Name: SUFFOLK | Region: Long Island,99,5,6/28/2019,Separations will occur in phases with the first phase commencing on 9/27/2019 and additional phases continuing through September 2020.,-----,"Restructuring which will involve the relocation of certain dental equipment distribution and manufacturing operations to Rush, NY.",Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Chris Mathews, Director, Human Resources",(631) 582-6777,11-3048770,2018-0439,6836
"Warner Media, LLC (formerly Time Warner Inc.) One Time Warner Center New York, NY 10019",Media services,New York | WDB Name: NEW YORK CITY | Region: New York City,0,63,Notices were provided between 12/5/2018 and 6/27/2019,"Separations will occur between 2/1/2019, or the 14-day period commencing on that date, and 9/30/2019, or the 14-day period commencing on that date.",-----,Merger,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Erica Cibella, Vice President, Human Resources",(212) 484-6572,82-2449954,2018-0434,6835
"DHR Restaurant Co. LLC, aka Rare Bar & Grill Murray Hill303 Lexington AvenueNew York, NY 10016",Restaurant,New York | WDB Name: NEW YORK CITY | Region:New York City,106,106,6/28/2019,9/30/2019,9/30/2019,Seasonal venue impacting the rooftop.,Plant Closing,Plant Closing,The employees are not represented by a union.,"Douglas Boxer, CEO",(646) 401-4727,03-0497404,2018-0438,6834
"Rare Chelsea Restaurant Group, LLC, aka Rare Bar & Grill Chelsea 152 West 26th Street New York, NY 10001",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,79,79,6/28/2019,9/30/2019,9/30/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Douglas Boxer, CEO",(646) 401-4727,26-3468937,2018-0437,6833
"LimeLife USA LLC d/b/a Limelife by Alcone(Warehouse) 8 Westchester Plaza Elmsford, NY 10523","Retails chemical-free, natural, organic skin care, professional makeup",Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson,39,39,6/28/2019,10/1/2019,10/1/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Scott Celentano, aPHR, Global Director of Human Resources",(646) 567-0066,65-0161093,2018-0436,6832
"Four Seasons Restaurant 42 East 49th Street New York, NY 10007",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,85,85,6/20/2019,6/11/2019,6/11/2019,Economic,Plant Closing,Plant Closing,"UNITE HERE, Local 100","Alex von Bidder, President of Classic Restaurants Corp.",(212) 754-9494,13-3679497,2018-0429,6831
"Banfi Products Corporation (Warehouse)1111 Cedar Swamp RoadGlen Head, NY 11545",Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Nassau | WDB Name: OYSTER BAY | Region: Long Island,64,1,6/18/2019,"The layoffs are expected to commence on or around September 15, 2019.","September 15, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Judith Brenenson, Vice President, Human Resources",(516) 686-2579,13-4941010,2018-0433,6830
"Kiss Products, Inc. (Warehouse) 57 Seaview Blvd  Port Washington, NY 11050",,Nassau | WDB Name: HEMPSTEAD | Region: Long Island,196,54,6/18/2019,"Separations will occur September  23, 2019 or within fourteen (14) days thereafter.","September 23, 2019",Relocated to New Jersey,Plant Closing,Plant Closing,The employees are not represented by a union.,"Heather Han, Senior HR Manager",(516) 625-9292,,2018-0430,6828
"Ivy Enterprises, Inc. 3 Seaview Blvd  Port Washington, NY 11050",,Nassau  |WDB Name: HEMPSTEAD | Region: Long Island,,,6/21/2019,,,Relocated to New Jersey,Plant Closing,Plant Closing,The employees are not represented by a union.,"Heather Han,  Senior HR Manager",(516) 625-9292,,2018-0432,6827
"American Technical Ceramics Corp One Norden Lane Huntington Station, NY 11746",Manufacturer of capacitors,Suffolk | WDB Name: SUFFOLK | Region: Long Island,157,24,6/24/2019,"The first phase of employee separations is expected to occur during the 14-day period starting on September 27, 2019 and ending on October 10, 2019.","September 30, 2020",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Susan Vignali, Director of Human Resources",(631) 622-4772,11-2113382,2018-0431,6826
"Jabil Inc.2455 South Road, Bldg 002-2, Core Office 1Poughkeepsie, NY 12601",Global manufacturing services company.,Dutchess | WDB Name: DUTCHESS | Region: Mid-Hudson,83,83,1/22/2018 Amendment: 6/17/2019,"Termination dates have been extended for three employees September 6, 2019, September 27, 2019, and December 13, 2019 or the 14-day period commencing on that date.","July 1, 2019",Economic,Plant Closing,Plant Closing,The affected workers are not represented by a union.,"Cynthia Raburn, Human Resources Manager",(901) 202-7440,38-1886260,2017-0218,6824
